Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Glizzy Gladiators,3,L. Jackson QB - BAL,31.64,J. Jacobs RB - GB,5.0,A. Kamara RB - NO,10.5,T. Hill WR - MIA,6.1,D. Adams WR - LAR,5.3,T. Kelce TE - KC,8.3,C. Hubbard RB - CAR,9.6,B. Aubrey K - DAL,24.4,Texans DEF,5.0,D. Metcalf WR - PIT,11.2,Cowboys DEF,11.0,P. Nacua WR - LAR,9.0,Chiefs DEF,6.0,K. Walker RB - SEA,5.4,C. Stroud QB - HOU,3.64,,,105.84,Andertheker,106.84
Andertheker,2,P. Mahomes QB - KC,13.64,R. Mostert RB - LV,22.0,D. Henry RB - BAL,17.1,N. Collins WR - HOU,1.3,M. Evans WR - TB,0.8,D. Njoku TE - CLE,21.1,K. Williams RB - LAR,11.3,J. Elliott K - PHI,10.6,49ers DEF,9.0,J. Ford RB - CLE,8.2,A. Dillon RB - PHI,7.8,A. Thielen WR - MIN,7.4,D. Foreman RB,7.2,T. Higgins WR - CIN,7.2,C. Edwards-Helaire RB - KC,6.8,C. Kirk WR - HOU,0.0,106.84,Glizzy Gladiators,105.84
Snatchville Lubricators,4,J. Hurts QB - PHI,8.88,J. Warren RB - PIT,4.0,B. Robinson RB - ATL,14.8,J. Waddle WR - MIA,7.9,D. Hopkins WR - BAL,18.4,G. Kittle TE - SF,13.6,B. Cooks WR - NO,3.7,J. Sanders K - MIA,9.1,Bears DEF,14.0,G. Wilson WR - NYJ,11.1,Z. Charbonnet RB - SEA,4.8,J. Conner RB - ARI,0.0,T. McLaurin WR - WAS,0.0,J. Taylor RB - IND,0.0,G. Davis WR - BUF,0.0,,,94.38,Simon2307,93.04
Simon2307,6,D. Prescott QB - DAL,17.94,A. Ekeler RB - WAS,16.0,D. Achane RB - MIA,7.1,A. Brown WR - PHI,7.4,D. Moore WR - CHI,20.8,T. Hockenson TE - MIN,5.3,D. Montgomery RB - DET,8.5,B. McManus K - GB,3.0,Ravens DEF,7.0,T. Lawrence QB - JAX,17.38,M. Pittman WR - IND,11.5,Colts DEF,7.0,A. Cooper WR,5.7,N. Harris RB - LAC,4.8,A. Jones RB - MIN,0.0,,,93.04,Snatchville Lubricators,94.38
I_hate_Kowa,1,J. Allen QB - BUF,20.52,T. Etienne RB - JAX,13.2,S. Barkley RB - PHI,20.1,A. St. Brown WR - DET,2.1,K. Allen WR - LAC,6.8,J. Ferguson TE - DAL,7.2,J. Cook RB - BUF,20.1,D. Hopkins K,9.5,Browns DEF,12.0,B. Purdy QB - SF,21.42,Z. Flowers WR - BAL,14.0,Jets DEF,12.0,C. Ridley WR - TEN,5.3,D. Swift RB - CHI,3.9,J. Chase WR - CIN,2.9,,,111.52,oG United,85.24
oG United,7,J. Herbert QB - LAC,1.84,Z. Moss RB,5.6,C. McCaffrey RB - SF,15.3,J. Jefferson WR - MIN,2.7,C. Lamb WR - DAL,13.1,D. Kincaid TE - BUF,2.1,R. White RB - TB,19.5,J. Tucker K,13.1,Dolphins DEF,12.0,J. Mixon RB - HOU,18.5,C. Kupp WR - SEA,17.5,Eagles DEF,10.0,T. Pollard RB - TEN,9.6,K. Murray QB - ARI,0.0,T. McBride TE - ARI,0.0,,,85.24,I_hate_Kowa,111.52
Juschka,8,J. Love QB - GB,8.92,J. Gibbs RB - DET,14.2,B. Hall RB - NYJ,18.6,D. Smith WR - PHI,5.3,C. Olave WR - NO,8.8,S. LaPorta TE - DET,2.7,S. Diggs WR - NE,2.4,M. Gay K - WAS,0.0,Steelers DEF,4.0,J. Reed WR - GB,12.5,T. Lockett WR - TEN,8.9,J. Downs WR - IND,3.2,K. Herbert RB - NYJ,0.8,B. Robinson RB - SF,0.0,S. Howell QB - PHI,0.0,,,64.92,Suckme Mourdock Network,94.2
Suckme Mourdock Network,5,T. Tagovailoa QB - MIA,9.1,K. Mitchell RB - BAL,6.2,J. Williams RB - DAL,15.1,B. Aiyuk WR - SF,10.6,D. Samuel WR - WAS,27.0,D. Goedert TE - PHI,3.0,C. Sutton WR - DEN,12.2,H. Butker K - KC,5.0,Bills DEF,6.0,J. Fields QB - NYJ,24.72,G. Pickens WR - DAL,1.9,G. Edwards RB,1.5,T. Hill TE - NO,0.0,R. Stevenson RB - NE,0.0,I. Pacheco RB - KC,0.0,,,94.2,Juschka,64.92
