Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Glizzy Gladiators,6,L. Jackson QB - BAL,28.14,R. Mostert RB - LV,2.5,K. Walker RB - SEA,13.9,T. Hill WR - MIA,7.2,D. Adams WR - LAR,7.5,T. Kelce TE - KC,6.0,Z. Moss RB,9.0,J. Moody K - CHI,5.0,Chiefs DEF,5.0,P. Nacua WR - LAR,22.3,C. Godwin WR - TB,11.4,D. Pierce RB - HOU,10.8,A. Kamara RB - NO,8.4,J. Ford RB - CLE,4.5,J. Addison WR - MIN,0.0,,,84.24,Simon2307,103.28
Simon2307,4,T. Lawrence QB - JAX,16.48,D. Achane RB - MIA,24.0,A. Jones RB - MIN,1.4,A. Brown WR - PHI,29.5,A. Cooper WR,1.6,T. Hockenson TE - MIN,2.4,N. Harris RB - LAC,10.3,T. Bass K - BUF,14.6,Patriots DEF,3.0,D. Montgomery RB - DET,32.1,D. Moore WR - CHI,19.1,A. Mattison RB - MIA,9.8,C. Kirk WR - HOU,8.4,M. Pittman WR - IND,3.5,A. Ekeler RB - WAS,0.0,,,103.28,Glizzy Gladiators,84.24
Snatchville Lubricators,7,J. Hurts QB - PHI,24.16,J. Conner RB - ARI,5.6,B. Robinson RB - ATL,13.7,T. McLaurin WR - WAS,14.6,G. Wilson WR - NYJ,6.0,G. Kittle TE - SF,0.9,G. Davis WR - BUF,12.1,D. Carlson K - LV,5.0,Dolphins DEF,-2.0,J. Palmer WR - BUF,7.7,D. Hopkins WR - BAL,6.3,J. Waddle WR - MIA,4.6,Z. Charbonnet RB - SEA,4.0,S. Perine RB - CIN,3.5,B. Cooks WR - NO,2.7,J. Taylor RB - IND,0.0,80.06,Andertheker,92.4
Andertheker,5,P. Mahomes QB - KC,13.22,D. Henry RB - BAL,23.38,J. Cook RB - BUF,13.7,D. Metcalf WR - PIT,9.4,T. Higgins WR - CIN,1.9,E. Engram TE - DEN,5.9,J. Jacobs RB - GB,19.9,E. McPherson K - CIN,3.0,49ers DEF,2.0,K. Williams RB - LAR,24.7,T. Tagovailoa QB - MIA,13.98,C. Watson WR - GB,8.5,M. Evans WR - TB,4.0,D. Cook RB,1.8,A. Dillon RB - PHI,1.1,,,92.4,Snatchville Lubricators,80.06
I_hate_Kowa,2,J. Allen QB - BUF,36.5,D. Swift RB - CHI,13.9,T. Etienne RB - JAX,7.2,J. Chase WR - CIN,7.3,K. Allen WR - LAC,9.2,K. Pitts TE - ATL,2.1,J. Kelley RB,6.5,J. Myers K - SEA,6.4,Cowboys DEF,27.0,N. Collins WR - HOU,28.8,A. St. Brown WR - DET,11.6,Z. Flowers WR - BAL,5.0,G. Edwards RB,4.9,M. Sanders RB - DAL,3.2,D. Goedert TE - PHI,2.5,S. Barkley RB - PHI,0.0,116.1,Juschka,70.7
Juschka,8,J. Burrow QB - CIN,4.7,B. Robinson RB - SF,11.1,J. Gibbs RB - DET,5.1,S. Diggs WR - NE,30.0,C. Olave WR - NO,0.4,S. LaPorta TE - DET,5.6,D. Smith WR - PHI,7.8,J. Sanders K - MIA,2.0,Eagles DEF,4.0,K. Herbert RB - NYJ,18.2,D. Prescott QB - DAL,14.34,D. London WR - ATL,8.8,M. Breida RB,7.8,B. Hall RB - NYJ,6.9,K. Gainwell RB - PIT,4.1,,,70.7,I_hate_Kowa,116.1
oG United,1,J. Herbert QB - LAC,23.38,J. Mixon RB - HOU,7.6,C. McCaffrey RB - SF,41.7,C. Ridley WR - TEN,9.8,C. Lamb WR - DAL,10.8,D. Waller TE - MIA,2.1,R. White RB - TB,7.8,J. Tucker K,4.0,Ravens DEF,17.0,B. Aiyuk WR - SF,14.8,T. Lockett WR - TEN,5.4,J. Jeudy WR - CLE,5.2,C. Akers RB - MIN,5.1,J. Hill RB - BAL,3.3,R. Johnson RB - CHI,1.5,C. Kupp WR - SEA,0.0,124.18,Suckme Mourdock Network,105.7
Suckme Mourdock Network,3,J. Fields QB - NYJ,27.9,T. Pollard RB - TEN,6.0,R. Stevenson RB - NE,4.0,J. Jefferson WR - MIN,20.5,M. Thomas WR,5.3,M. Andrews TE - BAL,20.0,D. Samuel WR - WAS,0.6,H. Butker K - KC,12.4,Bills DEF,9.0,I. Pacheco RB - KC,21.8,B. Aubrey K - DAL,12.3,K. Cousins QB - ATL,9.56,T. Dell WR - HOU,2.9,G. Pickens WR - DAL,2.5,J. Williams RB - DAL,0.9,J. Williams RB,0.0,105.7,oG United,124.18
