Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Glizzy Gladiators,1,L. Jackson QB - BAL,23.96,J. Jacobs RB - GB,5.1,K. Walker RB - SEA,1.6,T. Hill WR - MIA,20.6,D. Adams WR - LAR,14.2,T. Kelce TE - KC,8.4,D. Singletary RB - NYG,17.8,B. Aubrey K - DAL,9.0,Cowboys DEF,21.0,D. Metcalf WR - PIT,15.4,C. Stroud QB - HOU,15.34,P. Nacua WR - LAR,13.7,Chiefs DEF,7.0,D. Johnson WR,1.6,A. Kamara RB - NO,0.0,,,121.66,Simon2307,85.46
Simon2307,6,D. Prescott QB - DAL,16.16,A. Ekeler RB - WAS,5.0,D. Montgomery RB - DET,15.8,A. Brown WR - PHI,0.8,D. Moore WR - CHI,15.6,T. Hockenson TE - MIN,5.5,A. Jones RB - MIN,1.7,J. Myers K - SEA,15.9,Commanders DEF,9.0,T. Lawrence QB - JAX,32.18,A. Mattison RB - MIA,6.0,N. Harris RB - LAC,3.6,A. Cooper WR,3.4,D. Achane RB - MIA,0.5,M. Pittman WR - IND,0.0,,,85.46,Glizzy Gladiators,121.66
Snatchville Lubricators,5,J. Hurts QB - PHI,18.9,J. Conner RB - ARI,6.3,J. Warren RB - PIT,20.5,D. Hopkins WR - BAL,11.9,T. McLaurin WR - WAS,4.3,G. Kittle TE - SF,14.9,J. Waddle WR - MIA,5.5,D. Carlson K - LV,9.1,Bears DEF,9.0,Z. Charbonnet RB - SEA,6.9,B. Cooks WR - NO,4.2,J. Taylor RB - IND,0.0,G. Davis WR - BUF,0.0,B. Robinson RB - ATL,0.0,G. Wilson WR - NYJ,-1.1,,,100.4,Andertheker,77.58
Andertheker,7,P. Mahomes QB - KC,16.88,J. Ford RB - CLE,9.9,D. Henry RB - BAL,4.4,T. Boyd WR,2.2,M. Evans WR - TB,10.3,D. Njoku TE - CLE,5.6,R. Mostert RB - LV,9.3,E. McPherson K - CIN,10.0,49ers DEF,9.0,A. Thielen WR - MIN,7.4,D. Foreman RB,7.4,N. Collins WR - HOU,6.5,K. Hunt RB - KC,3.7,H. Brown WR - KC,1.2,T. Higgins WR - CIN,0.0,K. Williams RB - LAR,0.0,77.58,Snatchville Lubricators,100.4
I_hate_Kowa,2,J. Allen QB - BUF,22.5,T. Etienne RB - JAX,5.9,S. Barkley RB - PHI,26.0,J. Chase WR - CIN,7.2,K. Allen WR - LAC,17.6,J. Ferguson TE - DAL,3.2,A. St. Brown WR - DET,13.7,D. Hopkins K,7.4,Browns DEF,7.0,C. Ridley WR - TEN,24.1,D. Swift RB - CHI,16.7,J. Cook RB - BUF,16.2,Z. Flowers WR - BAL,5.0,Jets DEF,2.0,D. Goedert TE - PHI,0.0,,,110.5,Juschka,77.14
Juschka,8,J. Burrow QB - CIN,8.74,J. Gibbs RB - DET,15.5,B. Robinson RB - SF,13.2,S. Diggs WR - NE,2.7,D. Smith WR - PHI,9.9,S. LaPorta TE - DET,3.8,B. Hall RB - NYJ,13.3,M. Ammendola K,3.0,Steelers DEF,7.0,S. Howell QB - PHI,17.74,T. Lockett WR - TEN,5.1,K. Herbert RB - NYJ,4.1,M. Gay K - WAS,0.0,C. Olave WR - NO,0.0,J. Downs WR - IND,0.0,,,77.14,I_hate_Kowa,110.5
oG United,4,J. Herbert QB - LAC,25.7,J. Mixon RB - HOU,16.0,C. McCaffrey RB - SF,16.3,C. Kupp WR - SEA,1.1,C. Lamb WR - DAL,10.5,D. Kincaid TE - BUF,4.6,T. Pollard RB - TEN,14.0,J. Tucker K,11.7,Ravens DEF,6.0,J. Goff QB - DET,13.74,C. Sutton WR - DEN,12.6,R. White RB - TB,11.8,Eagles DEF,6.0,J. Addison WR - MIN,4.4,T. McBride TE - ARI,4.3,J. Jefferson WR - MIN,0.0,105.9,Suckme Mourdock Network,110.3
Suckme Mourdock Network,3,T. Tagovailoa QB - MIA,17.6,I. Pacheco RB - KC,9.1,J. Williams RB - DAL,5.3,B. Aiyuk WR - SF,21.6,D. Samuel WR - WAS,6.2,M. Andrews TE - BAL,2.3,T. Dell WR - HOU,20.9,H. Butker K - KC,6.3,Bills DEF,21.0,J. Fields QB - NYJ,21.16,G. Edwards RB,19.0,R. Freeman RB,7.3,K. Mitchell RB - BAL,4.1,G. Pickens WR - DAL,3.7,T. Hill TE - NO,0.0,R. Stevenson RB - NE,0.0,110.3,oG United,105.9
