Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Weizen Express,7,P. Mahomes QB - KC,14.98,S. Barkley RB - PHI,0.0,T. Pollard RB - TEN,1.9,T. Hill WR - MIA,2.3,C. Watson WR - GB,11.6,T. Kelce TE - KC,3.8,J. Conner RB - ARI,0.0,C. Dicker K - LAC,10.4,Ravens DEF,4.0,T. Allgeier RB - ATL,13.5,Cowboys DEF,6.0,A. Cooper WR,5.1,D. Goedert TE - PHI,4.6,M. Williams WR,3.2,Browns DEF,2.0,,,48.98,Snatchville Lubricators,89.9
Snatchville Lubricators,3,J. Burrow QB - CIN,11.6,A. Jones RB - MIN,4.8,J. McKinnon RB,6.6,A. St. Brown WR - DET,4.9,D. Smith WR - PHI,6.7,G. Everett TE,6.8,K. Allen WR - LAC,22.2,B. McManus K - GB,7.3,Bengals DEF,19.0,K. Drake RB,13.9,A. Lazard WR - NYJ,10.1,M. Pittman WR - IND,9.0,T. Higbee TE - LAR,3.3,J. Taylor RB - IND,0.0,B. Robinson RB - SF,0.0,,,89.9,Weizen Express,48.98
SimonFuhr237,1,T. Lawrence QB - JAX,10.18,D. Henry RB - BAL,12.8,K. Walker RB - SEA,12.4,S. Diggs WR - NE,16.4,T. Higgins WR - CIN,0.7,M. Andrews TE - BAL,0.0,L. Murray RB,17.8,D. Carlson K - LV,10.2,Bills DEF,19.0,Z. Moss RB,18.1,T. Lockett WR - TEN,11.4,D. Prescott QB - DAL,8.72,D. Swift RB - CHI,8.6,M. Gallup WR,1.0,K. Murray QB - ARI,0.0,,,99.48,Weizen Express,48.98
Los Cheezos Ritzos,5,K. Cousins QB - ATL,13.0,A. Kamara RB - NO,11.0,A. Dillon RB - PHI,3.3,J. Smith-Schuster WR - KC,3.5,D. Adams WR - LAR,7.3,D. Schultz TE - HOU,3.3,A. Ekeler RB - WAS,5.0,J. Tucker K,12.1,49ers DEF,15.0,I. Pacheco RB - KC,12.4,D. Foreman RB,6.8,B. Aiyuk WR - SF,5.9,E. Elliott RB,1.0,L. Jackson QB - BAL,0.0,J. Dobbins RB - DEN,0.0,,,73.5,Weizen Express,48.98
Show Me Your TDs,6,J. Fields QB - NYJ,0.0,M. Sanders RB - DAL,3.3,D. Cook RB,1.7,J. Jeudy WR - CLE,19.3,D. Metcalf WR - PIT,4.0,D. Waller TE - MIA,3.5,J. Mixon RB - HOU,12.8,H. Butker K - KC,8.4,Broncos DEF,4.0,J. Hurts QB - PHI,8.46,A. Thielen WR - MIN,7.2,G. Davis WR - BUF,3.9,T. Etienne RB - JAX,3.4,D. Samuel WR - WAS,2.4,P. Freiermuth TE - PIT,0.0,,,57.0,Weizen Express,48.98
oG United,2,J. Herbert QB - LAC,18.82,N. Chubb RB - HOU,18.2,R. Stevenson RB - NE,8.2,J. Jefferson WR - MIN,3.8,C. Lamb WR - DAL,11.2,G. Kittle TE - SF,14.9,C. McCaffrey RB - SF,13.9,B. Maher K,0.0,Buccaneers DEF,2.0,A. Brown WR - PHI,9.5,Titans DEF,4.0,R. White RB - TB,1.5,D. Singletary RB - NYG,1.2,D. Moore WR - CHI,1.0,T. Tagovailoa QB - MIA,0.0,,,91.02,Weizen Express,48.98
Juschka,4,J. Allen QB - BUF,21.76,N. Harris RB - LAC,13.4,J. Jacobs RB - GB,5.0,J. Chase WR - CIN,14.6,M. Evans WR - TB,0.0,D. Njoku TE - CLE,10.2,B. Knight RB - ARI,2.2,N. Folk K - NYJ,5.0,Vikings DEF,9.0,C. Kmet TE - CHI,11.7,C. Patterson RB,7.9,J. Wilson RB - MIA,7.4,V. Jefferson WR - TEN,6.1,D. Montgomery RB - DET,2.1,G. Edwards RB,1.6,,,81.16,Weizen Express,48.98
Suckme Mourdock Network,8,T. Brady QB,7.36,J. Williams RB,19.2,R. Mostert RB - LV,6.1,D. Hopkins WR - BAL,0.0,J. Waddle WR - MIA,5.3,T. Hockenson TE - MIN,1.6,C. Godwin WR - TB,3.5,W. Lutz K - DEN,1.0,Eagles DEF,3.0,C. Kirk WR - HOU,15.9,G. Smith QB - LV,13.62,T. McLaurin WR - WAS,13.4,C. Akers RB - MIN,12.8,K. Hunt RB - KC,2.8,L. Fournette RB,0.4,,,47.06,Weizen Express,48.98
