Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Weizen Express,3,P. Mahomes QB - KC,23.36,S. Barkley RB - PHI,16.2,J. Conner RB - ARI,7.7,C. Kupp WR - SEA,12.2,J. Waddle WR - MIA,3.9,T. Kelce TE - KC,15.2,D. Pierce RB - HOU,19.9,M. Gay K - WAS,9.9,Cowboys DEF,10.0,R. Penny RB,27.7,M. Williams WR,12.0,K. Hunt RB - KC,6.8,R. Bateman WR - BAL,1.7,G. Davis WR - BUF,1.3,T. Pollard RB - TEN,0.8,,,118.36,SimonFuhr237,119.18
SimonFuhr237,2,K. Murray QB - ARI,22.88,D. Henry RB - BAL,20.7,A. Dillon RB - PHI,8.4,S. Diggs WR - NE,6.2,T. Higgins WR - CIN,18.4,M. Andrews TE - BAL,1.5,C. Edwards-Helaire RB - KC,21.4,T. Bass K - BUF,12.7,Bills DEF,7.0,C. Sutton WR - DEN,11.2,D. Goedert TE - PHI,7.2,T. Lockett WR - TEN,7.1,J. Smith-Schuster WR - KC,4.6,D. Swift RB - CHI,0.0,E. Mitchell RB - KC,0.0,,,119.18,Weizen Express,118.36
Snatchville Lubricators,8,J. Burrow QB - CIN,20.08,J. Taylor RB - IND,2.3,J. Williams RB - DAL,2.7,M. Pittman WR - IND,3.1,D. London WR - ATL,1.7,D. Waller TE - MIA,2.4,A. Jones RB - MIN,11.5,B. McManus K - GB,5.0,Broncos DEF,2.0,A. Rodgers QB - PIT,16.14,A. Lazard WR - NYJ,11.6,D. Smith WR - PHI,1.7,K. Allen WR - LAC,0.0,A. St. Brown WR - DET,0.0,M. Gordon RB,-1.2,,,50.78,Los Cheezos Ritzos,100.56
Los Cheezos Ritzos,7,L. Jackson QB - BAL,13.06,A. Ekeler RB - WAS,28.9,E. Elliott RB,8.1,D. Adams WR - LAR,10.5,A. Cooper WR,0.9,Z. Ertz TE - WAS,10.7,K. Herbert RB - SEA,10.1,J. Tucker K,11.3,Packers DEF,7.0,T. Hockenson TE - MIN,31.9,A. Gibson RB - NE,6.3,Ravens DEF,5.0,B. Aiyuk WR - SF,3.7,M. Thomas WR,0.0,A. Kamara RB - NO,0.0,,,100.56,Snatchville Lubricators,50.78
Show Me Your TDs,5,J. Hurts QB - PHI,15.96,J. Robinson RB,2.9,M. Sanders RB - DAL,27.6,T. Hill WR - MIA,15.9,D. Samuel WR - WAS,17.7,K. Pitts TE - ATL,2.5,D. Cook RB,8.6,D. Carlson K - LV,14.9,Chargers DEF,8.0,J. Dobbins RB - DEN,18.3,D. Metcalf WR - PIT,14.9,C. Olave WR - NO,12.7,R. Woods WR,9.0,A. Thielen WR - MIN,7.2,T. Etienne RB - JAX,3.2,,,114.06,oG United,125.98
oG United,1,R. Wilson QB - NYG,26.48,J. Williams RB,22.9,N. Chubb RB - HOU,18.7,C. Kirk WR - HOU,6.3,C. Lamb WR - DAL,15.7,G. Kittle TE - SF,2.4,C. McCaffrey RB - SF,16.8,E. McPherson K - CIN,11.7,Steelers DEF,5.0,R. Stevenson RB - NE,8.9,D. Singletary RB - NYG,7.6,D. Moore WR - CHI,6.1,C. Godwin WR - TB,5.9,C. Akers RB - MIN,1.3,Buccaneers DEF,1.0,,,125.98,Show Me Your TDs,114.06
Juschka,4,J. Allen QB - BUF,23.52,N. Harris RB - LAC,7.4,C. Patterson RB,9.8,J. Chase WR - CIN,8.1,M. Evans WR - TB,22.3,T. Conklin TE - LAC,5.2,J. Jacobs RB - GB,29.5,R. Succop K,8.5,Rams DEF,1.0,H. Brown WR - KC,14.8,J. Wilson RB - MIA,13.4,R. Doubs WR - GB,8.7,G. Wilson WR - NYJ,4.1,D. Johnson WR,2.2,D. Montgomery RB - DET,0.0,,,115.32,Suckme Mourdock Network,113.0
Suckme Mourdock Network,6,J. Herbert QB - LAC,21.1,J. Mixon RB - HOU,13.4,L. Fournette RB,11.4,J. Jefferson WR - MIN,21.0,A. Brown WR - PHI,9.5,G. Everett TE,12.1,T. McLaurin WR - WAS,1.5,W. Lutz K - DEN,8.0,Eagles DEF,15.0,D. Harris RB,14.4,B. Hall RB - NYJ,13.8,C. Edmonds RB - WAS,8.0,Saints DEF,4.0,D. Hopkins WR - BAL,0.0,H. Renfrow WR - CAR,0.0,,,113.0,Juschka,115.32
