Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Dreggsverein,4,J. Daniels QB - WAS,21.64,J. Taylor RB - IND,19.7,J. Croskey-Merritt RB - WAS,4.8,T. McMillan WR - CAR,14.9,S. Diggs WR - NE,2.8,J. Ferguson TE - DAL,9.3,E. Egbuka WR - TB,2.4,C. McLaughlin K - TB,7.5,Colts DEF,4.0,Broncos DEF,13.0,T. Kraft TE - GB,10.3,R. Harvey RB - DEN,2.5,W. Marks RB - HOU,0.0,G. Kittle TE - SF,0.0,N. Chubb RB - HOU,0.0,J. Jefferson WR - MIN,0.0,87.04,Suckme Mourdock Network,67.8
Suckme Mourdock Network,7,J. Allen QB - BUF,15.4,A. Jeanty RB - LV,14.6,J. Williams RB - DAL,3.4,P. Nacua WR - LAR,2.8,M. Harrison WR - ARI,3.2,S. LaPorta TE - DET,11.5,J. Cook RB - BUF,8.7,J. Elliott K - PHI,6.2,Cardinals DEF,2.0,C. Kupp WR - SEA,10.0,C. Olave WR - NO,9.8,X. Worthy WR - KC,8.6,J. Jeudy WR - CLE,4.3,H. Haskins RB - LAC,2.3,T. Tracy RB - NYG,0.6,O. Hampton RB - LAC,0.0,67.8,Dreggsverein,87.04
Snatchville Lubricators,8,P. Mahomes QB - KC,31.48,Q. Judkins RB - CLE,3.6,J. Dobbins RB - DEN,4.0,A. St. Brown WR - DET,4.7,C. Sutton WR - DEN,1.7,D. Kincaid TE - BUF,0.0,J. Waddle WR - MIA,9.82,B. Aubrey K - DAL,9.0,Bills DEF,2.0,D. Maye QB - NE,27.24,D. Henry RB - BAL,13.0,C. Brown RB - CIN,6.9,T. Higgins WR - CIN,6.2,K. Shakir WR - BUF,3.3,B. Bowers TE - LV,0.0,J. Mixon RB - HOU,0.0,66.3,oG United,74.04
oG United,6,D. Prescott QB - DAL,22.34,Z. Knight RB - ARI,11.4,K. Walker RB - SEA,3.7,D. London WR - ATL,21.8,D. Samuel WR - WAS,1.4,D. Njoku TE - CLE,2.8,T. Henderson RB - NE,3.6,J. Bates K - DET,5.0,Packers DEF,2.0,T. Benson RB - ARI,0.0,C. Godwin WR - TB,0.0,L. Jackson QB - BAL,0.0,C. Lamb WR - DAL,0.0,N. Collins WR - HOU,0.0,C. Hubbard RB - CAR,0.0,J. Mason RB - MIN,0.0,74.04,Snatchville Lubricators,66.3
Talahon United,5,J. Hurts QB - PHI,20.62,J. Gibbs RB - DET,6.5,R. White RB - TB,14.6,B. Thomas WR - JAX,15.0,Z. Flowers WR - BAL,2.6,D. Goedert TE - PHI,17.0,B. Hall RB - NYJ,5.9,M. Prater K - BUF,2.0,Eagles DEF,1.0,T. Pollard RB - TEN,4.7,Z. Charbonnet RB - SEA,3.7,R. Rice WR - KC,0.0,B. Irving RB - TB,0.0,Q. Johnston WR - LAC,0.0,J. Addison WR - MIN,0.0,,,85.22,Extrem durstige Welse,125.56
Extrem durstige Welse,2,J. Love QB - GB,14.96,J. Warren RB - PIT,6.3,K. Williams RB - LAR,14.7,M. Pittman WR - IND,2.0,J. Smith-Njigba WR - SEA,22.2,D. Waller TE - MIA,7.2,B. Robinson RB - ATL,29.8,C. Dicker K - LAC,18.4,Steelers DEF,10.0,D. Jones QB - IND,22.48,L. McConkey WR - LAC,16.0,T. Kelce TE - KC,7.8,A. Kamara RB - NO,7.6,I. Pacheco RB - KC,5.1,R. Pearsall WR - SF,0.0,,,125.56,Talahon United,85.22
I_hate_Kowa,3,J. Herbert QB - LAC,18.76,S. Barkley RB - PHI,6.7,D. Achane RB - MIA,27.0,A. Brown WR - PHI,8.0,G. Pickens WR - DAL,22.8,T. Warren TE - IND,12.3,D. Montgomery RB - DET,6.1,T. Loop K - BAL,3.7,Seahawks DEF,11.0,C. Skattebo RB - NYG,29.0,D. Metcalf WR - PIT,15.5,T. McBride TE - ARI,13.2,R. Odunze WR - CHI,3.2,K. Allen WR - LAC,2.7,A. Jones RB - MIN,0.0,T. McLaurin WR - WAS,0.0,116.36,Juschka,129.94
Juschka,1,B. Mayfield QB - TB,19.64,C. McCaffrey RB - SF,17.1,R. Dowdle RB - CAR,29.9,J. Chase WR - CIN,15.1,D. Adams WR - LAR,3.9,M. Andrews TE - BAL,2.6,J. Jacobs RB - GB,27.0,W. Lutz K - DEN,9.7,Ravens DEF,5.0,D. Swift RB - CHI,23.5,T. Etienne RB - JAX,5.5,T. Spears RB - TEN,5.0,C. Ridley WR - TEN,1.8,G. Wilson WR - NYJ,1.3,J. Reed WR - GB,0.0,M. Evans WR - TB,0.0,129.94,I_hate_Kowa,116.36
