Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,7,C. Williams QB - CHI,11.78,J. Taylor RB - IND,9.6,N. Chubb RB - HOU,6.2,J. Jefferson WR - MIN,12.6,M. Nabers WR - NYG,2.0,T. Kraft TE - GB,5.6,E. Egbuka WR - TB,16.1,S. Shrader K - IND,11.0,Broncos DEF,10.0,J. Ferguson TE - DAL,10.0,T. McMillan WR - CAR,6.2,J. Croskey-Merritt RB - WAS,5.7,J. Williams WR - DET,3.7,B. Tuten RB - JAX,2.2,J. Daniels QB - WAS,0.0,G. Kittle TE - SF,0.0,84.88,Tommy,82.52
Tommy,8,J. Herbert QB - LAC,12.52,S. Barkley RB - PHI,13.4,D. Achane RB - MIA,16.1,A. Brown WR - PHI,0.7,R. Odunze WR - CHI,12.9,T. McBride TE - ARI,5.2,D. Montgomery RB - DET,1.2,T. Loop K - BAL,9.5,Seahawks DEF,11.0,G. Pickens WR - DAL,25.4,D. Metcalf WR - PIT,18.6,T. Warren TE - IND,13.3,C. Skattebo RB - NYG,11.0,K. Allen WR - LAC,3.7,A. Jones RB - MIN,0.0,T. McLaurin WR - WAS,0.0,82.52,Benni,84.88
Kessi,2,P. Mahomes QB - KC,27.3,D. Henry RB - BAL,5.8,J. Dobbins RB - DEN,10.5,A. St. Brown WR - DET,19.0,C. Sutton WR - DEN,14.1,B. Bowers TE - LV,4.6,Q. Judkins RB - CLE,17.5,B. Aubrey K - DAL,8.0,Bills DEF,6.0,D. Maye QB - NE,23.22,K. Shakir WR - BUF,12.9,C. Brown RB - CIN,7.1,J. Waddle WR - MIA,4.8,R. Stevenson RB - NE,4.1,T. Higgins WR - CIN,3.2,J. Mixon RB - HOU,0.0,112.8,Simi,101.2
Simi,3,J. Hurts QB - PHI,19.4,J. Gibbs RB - DET,15.7,B. Irving RB - TB,20.5,B. Thomas WR - JAX,5.6,T. Hill WR - MIA,6.7,T. Hockenson TE - MIN,3.9,B. Hall RB - NYJ,11.1,C. Boswell K - PIT,6.3,Eagles DEF,12.0,J. Addison WR - MIN,11.4,Z. Charbonnet RB - SEA,10.4,T. Pollard RB - TEN,7.6,Z. Flowers WR - BAL,7.4,R. White RB - TB,4.6,R. Rice WR - KC,0.0,,,101.2,Kessi,112.8
Ritz,5,J. Love QB - GB,26.28,B. Robinson RB - ATL,24.1,K. Williams RB - LAR,7.4,R. Pearsall WR - SF,4.6,J. Smith-Njigba WR - SEA,9.0,D. Kincaid TE - BUF,8.8,J. Warren RB - PIT,0.0,C. Dicker K - LAC,5.3,Steelers DEF,10.0,I. Pacheco RB - KC,10.8,A. Kamara RB - NO,7.2,T. Kelce TE - KC,4.8,T. Tucker WR - LV,2.2,B. Robinson RB - SF,2.1,L. McConkey WR - LAC,1.1,,,95.48,Erik,88.48
Erik,6,L. Jackson QB - BAL,10.68,T. Benson RB - ARI,5.4,K. Walker RB - SEA,11.0,N. Collins WR - HOU,7.9,D. London WR - ATL,17.0,J. Johnson TE - NO,2.8,J. Mason RB - MIN,7.2,M. Prater K - BUF,7.5,Lions DEF,19.0,D. Samuel WR - WAS,14.1,T. Henderson RB - NE,10.6,C. Hubbard RB - CAR,6.9,D. Smith WR - PHI,2.9,C. Godwin WR - TB,2.6,C. Lamb WR - DAL,0.0,,,88.48,Ritz,95.48
Juschka,4,B. Mayfield QB - TB,18.86,C. McCaffrey RB - SF,20.1,J. Jacobs RB - GB,27.7,J. Chase WR - CIN,2.3,D. Adams WR - LAR,11.6,M. Andrews TE - BAL,3.0,D. Swift RB - CHI,12.0,W. Lutz K - DEN,4.0,Ravens DEF,-3.0,T. Etienne RB - JAX,18.5,G. Wilson WR - NYJ,14.2,C. Ridley WR - TEN,3.0,R. Dowdle RB - CAR,3.0,J. Reed WR - GB,0.0,M. Evans WR - TB,0.0,T. Spears RB - TEN,0.0,96.56,Marv,135.76
Marv,1,J. Allen QB - BUF,24.86,A. Jeanty RB - LV,31.5,J. Williams RB - DAL,16.0,P. Nacua WR - LAR,23.0,X. Worthy WR - KC,12.1,S. LaPorta TE - DET,3.9,J. Cook RB - BUF,19.5,J. Elliott K - PHI,7.9,Packers DEF,-3.0,O. Hampton RB - LAC,22.5,M. Harrison WR - ARI,12.6,C. Olave WR - NO,6.0,J. Jeudy WR - CLE,4.8,C. Kupp WR - SEA,2.6,T. Tracy RB - NYG,0.0,,,135.76,Juschka,96.56
