Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Glizzy Gladiators,7,L. Jackson QB - BAL,18.54,E. Elliott RB,4.6,A. Kamara RB - NO,11.0,D. Metcalf WR - PIT,7.8,P. Nacua WR - LAR,5.3,T. Kelce TE - KC,2.8,C. Hubbard RB - CAR,10.3,B. Aubrey K - DAL,4.2,Chiefs DEF,7.0,K. Walker RB - SEA,17.2,D. Adams WR - LAR,16.1,T. Hill WR - MIA,0.0,J. Jacobs RB - GB,0.0,Cowboys DEF,0.0,Broncos DEF,-2.0,,,71.54,I_hate_Kowa,109.56
I_hate_Kowa,2,J. Allen QB - BUF,16.16,T. Etienne RB - JAX,5.9,S. Barkley RB - PHI,3.7,A. St. Brown WR - DET,17.2,J. Chase WR - CIN,6.4,J. Ferguson TE - DAL,4.4,J. Cook RB - BUF,34.1,D. Hopkins K,8.7,Browns DEF,13.0,B. Purdy QB - SF,25.68,D. Swift RB - CHI,7.5,C. Ridley WR - TEN,3.9,Jets DEF,2.0,Z. Flowers WR - BAL,0.7,K. Allen WR - LAC,0.0,,,109.56,Glizzy Gladiators,71.54
Snatchville Lubricators,4,J. Hurts QB - PHI,21.92,J. Conner RB - ARI,14.9,B. Robinson RB - ATL,-0.6,J. Waddle WR - MIA,20.2,D. Hopkins WR - BAL,2.1,G. Kittle TE - SF,5.4,Z. Charbonnet RB - SEA,1.6,J. Sanders K - MIA,13.2,Bears DEF,17.0,T. McLaurin WR - WAS,20.1,J. Warren RB - PIT,6.8,G. Wilson WR - NYJ,2.9,B. Cooks WR - NO,1.0,J. Taylor RB - IND,0.0,G. Davis WR - BUF,0.0,,,95.72,Suckme Mourdock Network,75.96
Suckme Mourdock Network,6,T. Tagovailoa QB - MIA,12.96,K. Mitchell RB - BAL,8.8,J. Williams RB - DAL,2.0,B. Aiyuk WR - SF,3.7,D. Samuel WR - WAS,17.9,D. Goedert TE - PHI,3.1,C. Sutton WR - DEN,7.1,H. Butker K - KC,11.4,Bills DEF,9.0,G. Edwards RB,12.9,J. Fields QB - NYJ,9.64,G. Pickens WR - DAL,4.7,T. Hill TE - NO,0.5,R. Stevenson RB - NE,0.0,I. Pacheco RB - KC,0.0,,,75.96,Snatchville Lubricators,95.72
Simon2307,8,D. Prescott QB - DAL,6.06,A. Ekeler RB - WAS,3.8,D. Montgomery RB - DET,8.2,A. Brown WR - PHI,5.6,D. Moore WR - CHI,5.2,T. Hockenson TE - MIN,6.3,D. Achane RB - MIA,6.2,B. McManus K - GB,1.0,Ravens DEF,9.0,A. Cooper WR,16.9,T. Lawrence QB - JAX,14.66,Colts DEF,14.0,M. Pittman WR - IND,7.8,A. Jones RB - MIN,6.9,N. Harris RB - LAC,1.3,,,51.36,oG United,156.42
oG United,1,M. Stafford QB - LAR,18.52,R. White RB - TB,19.9,C. McCaffrey RB - SF,36.7,C. Kupp WR - SEA,17.1,C. Lamb WR - DAL,11.6,T. McBride TE - ARI,10.2,T. Pollard RB - TEN,5.7,J. Tucker K,12.7,Dolphins DEF,24.0,K. Murray QB - ARI,13.34,J. Mixon RB - HOU,12.1,Z. Moss RB,9.3,J. Jefferson WR - MIN,8.4,Eagles DEF,3.0,D. Kincaid TE - BUF,0.0,,,156.42,Simon2307,51.36
Andertheker,3,P. Mahomes QB - KC,15.7,R. Mostert RB - LV,16.3,D. Henry RB - BAL,1.0,D. London WR - ATL,2.4,M. Evans WR - TB,11.7,D. Njoku TE - CLE,16.4,K. Williams RB - LAR,19.5,J. Elliott K - PHI,5.0,49ers DEF,12.0,T. Higgins WR - CIN,18.1,J. Palmer WR - BUF,17.3,J. Ford RB - CLE,3.1,C. Kirk WR - HOU,0.0,A. Dillon RB - PHI,0.0,N. Collins WR - HOU,0.0,D. Foreman RB,-0.6,100.0,Juschka,92.78
Juschka,5,S. Howell QB - PHI,8.28,J. Gibbs RB - DET,22.8,B. Hall RB - NYJ,1.8,S. Diggs WR - NE,4.8,J. Reed WR - GB,11.2,S. LaPorta TE - DET,23.6,D. Smith WR - PHI,5.0,M. Gay K - WAS,13.3,Steelers DEF,2.0,J. Love QB - GB,17.46,T. Lockett WR - TEN,2.1,J. Downs WR - IND,1.9,K. Herbert RB - NYJ,1.2,C. Olave WR - NO,0.0,B. Robinson RB - SF,0.0,,,92.78,Andertheker,100.0
