Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,5,L. Jackson QB - BAL,6.56,D. Pierce RB - HOU,4.7,C. Akers RB - MIN,8.9,D. Adams WR - LAR,6.6,T. Hill WR - MIA,33.5,E. Engram TE - DEN,4.9,K. Walker RB - SEA,6.7,Y. Koo K - NYG,7.9,Commanders DEF,11.0,J. Addison WR - MIN,12.1,C. Godwin WR - TB,5.1,M. Williams WR,4.5,J. Dotson WR - PHI,4.0,J. Smith-Njigba WR - SEA,1.3,T. Kelce TE - KC,0.0,A. Kamara RB - NO,0.0,90.76,Erik,105.06
Erik,1,J. Herbert QB - LAC,20.86,C. McCaffrey RB - SF,22.9,J. Mixon RB - HOU,7.3,C. Ridley WR - TEN,16.1,C. Lamb WR - DAL,7.7,D. Waller TE - MIA,3.6,J. Dobbins RB - DEN,9.7,J. Tucker K,5.9,Ravens DEF,11.0,B. Aiyuk WR - SF,24.9,T. Higbee TE - LAR,4.9,R. White RB - TB,4.9,V. Jefferson WR - TEN,2.4,T. Lockett WR - TEN,1.0,C. Kupp WR - SEA,0.0,J. Jeudy WR - CLE,0.0,105.06,Benni,90.76
Kessi,8,J. Hurts QB - PHI,12.5,J. Conner RB - ARI,7.0,B. Robinson RB - ATL,14.3,G. Wilson WR - NYJ,9.4,J. Waddle WR - MIA,7.8,G. Kittle TE - SF,1.9,T. McLaurin WR - WAS,3.1,D. Carlson K - LV,5.0,Dolphins DEF,2.0,S. Perine RB - CIN,7.8,D. Hopkins WR - BAL,6.5,G. Davis WR - BUF,3.2,B. Cooks WR - NO,2.2,Z. Charbonnet RB - SEA,1.1,I. Likely TE - BAL,0.4,J. Taylor RB - IND,0.0,63.0,Juschka,93.88
Juschka,4,J. Burrow QB - CIN,3.18,N. Chubb RB - HOU,12.7,J. Gibbs RB - DET,6.0,S. Diggs WR - NE,16.2,C. Olave WR - NO,11.2,K. Pitts TE - ATL,4.4,B. Robinson RB - SF,12.6,J. Sanders K - MIA,14.6,Eagles DEF,13.0,B. Hall RB - NYJ,14.7,D. Smith WR - PHI,10.7,K. Herbert RB - NYJ,8.4,E. Mitchell RB - KC,1.0,R. Penny RB,0.0,D. London WR - ATL,0.0,,,93.88,Kessi,63.0
Simi,2,T. Lawrence QB - JAX,17.74,A. Ekeler RB - WAS,22.4,A. Jones RB - MIN,24.7,A. Brown WR - PHI,7.9,D. Moore WR - CHI,2.5,T. Hockenson TE - MIN,3.5,N. Harris RB - LAC,3.3,T. Bass K - BUF,13.4,Patriots DEF,6.0,M. Pittman WR - IND,15.7,D. Montgomery RB - DET,13.4,A. Mattison RB - MIA,10.4,A. Cooper WR,3.7,E. Elliott RB,2.3,C. Kirk WR - HOU,0.9,,,101.44,Marv,88.34
Marv,6,J. Fields QB - NYJ,14.54,T. Pollard RB - TEN,20.2,I. Pacheco RB - KC,5.4,J. Jefferson WR - MIN,15.0,D. Samuel WR - WAS,6.3,J. Johnson TE - NO,3.6,R. Stevenson RB - NE,8.9,H. Butker K - KC,9.4,Bills DEF,5.0,M. Thomas WR,6.1,J. Williams RB - DAL,5.7,J. Williams RB,5.2,G. Pickens WR - DAL,3.6,J. Smith-Schuster WR - KC,3.3,M. Andrews TE - BAL,0.0,K. Toney WR,0.0,88.34,Simi,101.44
Ritz,7,P. Mahomes QB - KC,19.54,D. Henry RB - BAL,11.9,J. Jacobs RB - GB,7.1,T. Higgins WR - CIN,0.0,M. Evans WR - TB,12.6,D. Njoku TE - CLE,2.4,D. Metcalf WR - PIT,10.7,E. McPherson K - CIN,4.2,49ers DEF,13.0,C. Sutton WR - DEN,9.2,J. Cook RB - BUF,6.3,D. Cook RB,5.9,A. Dillon RB - PHI,3.6,D. Singletary RB - NYG,1.5,C. Watson WR - GB,0.0,,,81.44,Tommy,100.54
Tommy,3,J. Allen QB - BUF,9.04,S. Barkley RB - PHI,6.3,T. Etienne RB - JAX,16.4,J. Chase WR - CIN,4.1,A. St. Brown WR - DET,13.1,D. Goedert TE - PHI,0.0,M. Sanders RB - DAL,7.8,J. Myers K - SEA,8.8,Cowboys DEF,35.0,Z. Flowers WR - BAL,8.7,K. Allen WR - LAC,8.2,D. Johnson WR,4.8,D. Swift RB - CHI,0.3,A. Gibson RB - NE,-0.1,D. Jackson RB,-1.2,,,100.54,Ritz,81.44
