Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,1,L. Jackson QB - BAL,17.12,K. Walker RB - SEA,14.9,A. Kamara RB - NO,10.4,T. Hill WR - MIA,22.3,D. Adams WR - LAR,2.9,T. Kelce TE - KC,12.4,R. Mostert RB - LV,31.2,J. Elliott K - PHI,2.0,Chiefs DEF,14.0,Z. Moss RB,11.9,J. Ford RB - CLE,9.1,C. Godwin WR - TB,7.7,J. McLaughlin RB - DEN,4.2,D. Pierce RB - HOU,3.4,P. Nacua WR - LAR,2.6,,,127.22,Tommy,100.26
Tommy,3,J. Allen QB - BUF,13.86,D. Swift RB - CHI,9.8,T. Etienne RB - JAX,20.3,J. Chase WR - CIN,8.0,K. Allen WR - LAC,14.5,D. Goedert TE - PHI,4.2,S. Barkley RB - PHI,9.8,B. Maher K,15.8,Cowboys DEF,4.0,A. St. Brown WR - DET,18.4,Z. Flowers WR - BAL,11.1,K. Pitts TE - ATL,10.3,N. Collins WR - HOU,8.0,J. Kelley RB,0.4,D. Johnson WR,0.0,M. Sanders RB - DAL,0.0,100.26,Benni,127.22
Kessi,7,J. Hurts QB - PHI,19.9,J. Taylor RB - IND,6.5,B. Robinson RB - ATL,8.0,J. Waddle WR - MIA,11.1,D. Hopkins WR - BAL,2.0,G. Kittle TE - SF,0.1,G. Davis WR - BUF,0.1,D. Carlson K - LV,13.7,Dolphins DEF,5.0,B. Cooks WR - NO,11.0,G. Wilson WR - NYJ,9.0,T. McLaurin WR - WAS,8.1,J. Palmer WR - BUF,6.0,Z. Charbonnet RB - SEA,1.9,J. Conner RB - ARI,0.0,S. Perine RB - CIN,-0.4,66.4,Marv,76.92
Marv,6,J. Fields QB - NYJ,4.92,T. Pollard RB - TEN,11.0,I. Pacheco RB - KC,9.8,D. Samuel WR - WAS,1.1,M. Thomas WR,4.5,M. Andrews TE - BAL,6.9,R. Stevenson RB - NE,13.0,H. Butker K - KC,18.7,Bills DEF,7.0,K. Cousins QB - ATL,8.74,J. Williams RB - DAL,7.2,K. Ingram RB - KC,5.1,K. Osborn WR,4.8,J. Williams RB,0.0,J. Jefferson WR - MIN,0.0,G. Pickens WR - DAL,0.0,76.92,Kessi,66.4
Simi,8,T. Lawrence QB - JAX,14.74,A. Ekeler RB - WAS,6.2,D. Montgomery RB - DET,3.3,A. Brown WR - PHI,13.1,D. Moore WR - CHI,5.1,T. Hockenson TE - MIN,5.0,A. Mattison RB - MIA,7.2,T. Bass K - BUF,2.0,Saints DEF,5.0,C. Kirk WR - HOU,10.9,M. Pittman WR - IND,10.9,A. Cooper WR,10.8,Patriots DEF,3.0,A. Jones RB - MIN,0.0,N. Harris RB - LAC,0.0,D. Achane RB - MIA,0.0,61.64,Juschka,80.3
Juschka,5,J. Burrow QB - CIN,13.8,B. Robinson RB - SF,11.6,B. Hall RB - NYJ,15.3,D. Smith WR - PHI,4.4,C. Olave WR - NO,9.6,S. LaPorta TE - DET,3.6,S. Diggs WR - NE,10.0,J. Sanders K - MIA,6.0,Eagles DEF,6.0,C. Stroud QB - HOU,14.16,D. London WR - ATL,12.5,M. Wilson WR - ARI,6.2,K. Gainwell RB - PIT,1.7,K. Herbert RB - NYJ,0.0,J. Gibbs RB - DET,0.0,,,80.3,Simi,61.64
Ritz,4,P. Mahomes QB - KC,17.34,K. Williams RB - LAR,21.8,J. Jacobs RB - GB,9.3,D. Metcalf WR - PIT,6.9,M. Evans WR - TB,4.9,E. Engram TE - DEN,4.1,J. Cook RB - BUF,7.1,J. Moody K - CHI,5.0,49ers DEF,7.0,T. Tagovailoa QB - MIA,22.48,A. Thielen WR - MIN,17.5,D. Henry RB - BAL,17.3,H. Brown WR - KC,3.4,T. Higgins WR - CIN,2.0,C. Watson WR - GB,0.0,,,83.44,Erik,102.18
Erik,2,J. Herbert QB - LAC,18.08,J. Mixon RB - HOU,6.2,C. McCaffrey RB - SF,11.2,C. Kupp WR - SEA,20.8,C. Ridley WR - TEN,2.6,C. Kmet TE - CHI,0.9,C. Lamb WR - DAL,11.7,J. Tucker K,19.7,Ravens DEF,11.0,J. Addison WR - MIN,8.8,B. Aiyuk WR - SF,7.6,G. Edwards RB,5.3,D. Waller TE - MIA,4.3,R. White RB - TB,3.8,R. Johnson RB - CHI,0.0,J. Wilson RB - MIA,0.0,102.18,Ritz,83.44
