Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,3,L. Jackson QB - BAL,9.94,R. Mostert RB - LV,13.8,A. Kamara RB - NO,15.7,T. Hill WR - MIA,24.1,D. Adams WR - LAR,4.5,T. Kelce TE - KC,12.7,P. Nacua WR - LAR,13.1,J. Elliott K - PHI,11.4,Lions DEF,7.0,J. McLaughlin RB - DEN,14.9,D. Pierce RB - HOU,8.2,A. Richardson QB - IND,4.42,J. Williams WR - DET,0.2,C. Godwin WR - TB,0.0,J. Ford RB - CLE,0.0,K. Walker RB - SEA,0.0,112.24,Marv,83.88
Marv,8,J. Fields QB - NYJ,32.98,T. Pollard RB - TEN,4.4,R. Stevenson RB - NE,2.4,J. Jefferson WR - MIN,2.8,M. Thomas WR,6.5,M. Andrews TE - BAL,6.5,D. Samuel WR - WAS,8.5,H. Butker K - KC,10.8,Bills DEF,9.0,G. Pickens WR - DAL,20.6,K. Cousins QB - ATL,19.86,I. Pacheco RB - KC,12.4,B. Aubrey K - DAL,6.0,T. Dell WR - HOU,5.3,J. Williams RB,0.0,J. Williams RB - DAL,0.0,83.88,Benni,112.24
Kessi,4,J. Hurts QB - PHI,27.32,J. Conner RB - ARI,4.6,B. Robinson RB - ATL,9.8,J. Waddle WR - MIA,9.5,T. McLaurin WR - WAS,4.9,G. Kittle TE - SF,24.7,J. Taylor RB - IND,3.4,D. Carlson K - LV,5.0,Dolphins DEF,11.0,G. Davis WR - BUF,16.0,D. Hopkins WR - BAL,14.0,S. Perine RB - CIN,7.5,G. Wilson WR - NYJ,5.4,B. Cooks WR - NO,1.3,Z. Charbonnet RB - SEA,0.0,,,100.22,Tommy,131.96
Tommy,1,J. Allen QB - BUF,27.76,D. Swift RB - CHI,10.8,T. Etienne RB - JAX,32.4,J. Chase WR - CIN,37.2,N. Collins WR - HOU,3.9,D. Goedert TE - PHI,17.7,M. Sanders RB - DAL,1.2,B. Maher K,2.0,Cowboys DEF,-1.0,K. Pitts TE - ATL,8.7,Z. Flowers WR - BAL,7.3,K. Allen WR - LAC,0.0,S. Barkley RB - PHI,0.0,D. Johnson WR,0.0,J. Kelley RB,0.0,A. St. Brown WR - DET,0.0,131.96,Kessi,100.22
Simi,2,T. Lawrence QB - JAX,15.7,D. Montgomery RB - DET,18.9,D. Achane RB - MIA,20.5,A. Brown WR - PHI,12.7,D. Moore WR - CHI,41.0,T. Hockenson TE - MIN,5.1,A. Jones RB - MIN,0.0,T. Bass K - BUF,2.0,Patriots DEF,1.0,A. Mattison RB - MIA,10.6,C. Kirk WR - HOU,8.4,M. Pittman WR - IND,5.2,N. Harris RB - LAC,4.0,A. Cooper WR,0.0,A. Ekeler RB - WAS,0.0,,,116.9,Erik,89.74
Erik,6,J. Goff QB - DET,27.44,J. Mixon RB - HOU,9.4,C. McCaffrey RB - SF,11.8,C. Kupp WR - SEA,11.8,C. Lamb WR - DAL,4.9,D. Waller TE - MIA,8.6,B. Aiyuk WR - SF,5.8,J. Tucker K,4.0,Ravens DEF,6.0,C. Ridley WR - TEN,13.6,J. Jeudy WR - CLE,5.0,G. Edwards RB,4.8,C. Akers RB - MIN,1.8,J. Herbert QB - LAC,0.0,R. White RB - TB,0.0,,,89.74,Simi,116.9
Ritz,7,P. Mahomes QB - KC,19.24,D. Henry RB - BAL,6.2,J. Cook RB - BUF,2.1,C. Watson WR - GB,8.6,H. Brown WR - KC,12.1,E. Engram TE - DEN,2.8,J. Jacobs RB - GB,14.9,J. Moody K - CHI,6.0,49ers DEF,16.0,T. Tagovailoa QB - MIA,16.92,A. Thielen WR - MIN,16.7,K. Williams RB - LAR,5.7,M. Evans WR - TB,0.0,D. Metcalf WR - PIT,0.0,T. Higgins WR - CIN,0.0,,,87.94,Juschka,97.46
Juschka,5,C. Stroud QB - HOU,14.16,B. Robinson RB - SF,4.3,B. Hall RB - NYJ,25.4,S. Diggs WR - NE,16.1,C. Olave WR - NO,7.2,S. LaPorta TE - DET,16.7,D. Smith WR - PHI,0.6,J. Sanders K - MIA,8.0,Eagles DEF,5.0,J. Burrow QB - CIN,23.38,D. London WR - ATL,8.68,K. Herbert RB - NYJ,7.6,K. Gainwell RB - PIT,2.4,M. Wilson WR - ARI,1.8,J. Gibbs RB - DET,0.0,,,97.46,Ritz,87.94
