Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Glizzy Gladiators,1,C. Stroud QB - HOU,16.06,D. Singletary RB - NYG,4.0,A. Kamara RB - NO,22.9,T. Hill WR - MIA,27.3,D. Metcalf WR - PIT,31.4,T. Kelce TE - KC,8.1,P. Nacua WR - LAR,19.9,B. Aubrey K - DAL,16.1,Cowboys DEF,-1.0,D. Johnson WR,9.3,Chiefs DEF,2.0,D. Adams WR - LAR,0.0,L. Jackson QB - BAL,0.0,J. Jacobs RB - GB,0.0,K. Walker RB - SEA,0.0,,,144.76,I_hate_Kowa,103.38
I_hate_Kowa,6,B. Purdy QB - SF,29.46,T. Etienne RB - JAX,13.9,D. Swift RB - CHI,2.0,J. Chase WR - CIN,20.62,K. Allen WR - LAC,5.8,J. Ferguson TE - DAL,13.7,A. St. Brown WR - DET,10.9,D. Hopkins K,8.0,Browns DEF,-1.0,Jets DEF,9.0,C. Ridley WR - TEN,3.3,S. Barkley RB - PHI,0.0,J. Allen QB - BUF,0.0,J. Cook RB - BUF,0.0,Z. Flowers WR - BAL,0.0,,,103.38,Glizzy Gladiators,144.76
Snatchville Lubricators,8,J. Hurts QB - PHI,23.92,J. Conner RB - ARI,22.5,B. Robinson RB - ATL,7.9,J. Waddle WR - MIA,5.2,T. McLaurin WR - WAS,0.0,G. Kittle TE - SF,6.8,B. Cooks WR - NO,12.5,J. Sanders K - MIA,10.9,Bears DEF,0.0,Z. Charbonnet RB - SEA,15.9,D. Hopkins WR - BAL,13.9,J. Warren RB - PIT,5.5,G. Wilson WR - NYJ,5.0,J. Taylor RB - IND,0.0,G. Davis WR - BUF,0.0,,,89.72,Suckme Mourdock Network,110.0
Suckme Mourdock Network,5,T. Tagovailoa QB - MIA,19.2,I. Pacheco RB - KC,18.3,R. Stevenson RB - NE,1.9,B. Aiyuk WR - SF,10.6,D. Samuel WR - WAS,31.8,T. Hill TE - NO,13.4,J. Williams RB - DAL,7.0,H. Butker K - KC,7.8,Vikings DEF,0.0,G. Pickens WR - DAL,8.6,G. Edwards RB,0.0,J. Fields QB - NYJ,0.0,T. Dell WR - HOU,0.0,K. Mitchell RB - BAL,0.0,Bills DEF,0.0,,,110.0,Snatchville Lubricators,89.72
Simon2307,4,D. Prescott QB - DAL,28.26,A. Ekeler RB - WAS,2.7,N. Harris RB - LAC,7.7,A. Brown WR - PHI,11.4,M. Pittman WR - IND,16.5,E. Engram TE - DEN,14.2,D. Achane RB - MIA,22.3,B. McManus K - GB,8.0,Buccaneers DEF,7.0,T. Lawrence QB - JAX,25.12,D. Montgomery RB - DET,11.5,A. Cooper WR,3.4,L. Thomas TE,2.0,A. Jones RB - MIN,0.0,D. Moore WR - CHI,0.0,T. Hockenson TE - MIN,0.0,118.06,Juschka,98.48
Juschka,7,S. Howell QB - PHI,19.18,J. Gibbs RB - DET,5.4,B. Robinson RB - SF,5.3,D. Smith WR - PHI,15.6,C. Olave WR - NO,11.9,S. LaPorta TE - DET,20.0,B. Hall RB - NYJ,4.5,M. Gay K - WAS,14.6,Steelers DEF,2.0,T. Lockett WR - TEN,4.7,J. Reed WR - GB,1.6,J. Downs WR - IND,1.4,S. Diggs WR - NE,0.0,K. Herbert RB - NYJ,0.0,,,,,98.48,Simon2307,118.06
Andertheker,2,P. Mahomes QB - KC,13.0,R. Mostert RB - LV,11.1,D. Henry RB - BAL,24.0,N. Collins WR - HOU,25.1,M. Evans WR - TB,22.2,D. Njoku TE - CLE,1.7,K. Williams RB - LAR,17.2,J. Elliott K - PHI,7.9,49ers DEF,4.0,J. Ford RB - CLE,11.2,A. Dillon RB - PHI,8.7,T. Higgins WR - CIN,3.6,C. Kirk WR - HOU,2.6,A. Thielen WR - MIN,2.5,D. Foreman RB,0.0,,,126.2,oG United,121.58
oG United,3,J. Herbert QB - LAC,7.98,T. Pollard RB - TEN,14.3,C. McCaffrey RB - SF,19.3,C. Kupp WR - SEA,9.9,C. Lamb WR - DAL,20.6,T. McBride TE - ARI,14.9,R. White RB - TB,16.6,J. Moody K - CHI,6.0,Dolphins DEF,12.0,J. Mixon RB - HOU,23.7,K. Murray QB - ARI,11.8,Z. Moss RB,5.7,D. Kincaid TE - BUF,0.0,J. Tucker K,0.0,J. Jefferson WR - MIN,0.0,Eagles DEF,-2.0,121.58,Andertheker,126.2
