Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Dreggsverein,2,J. Hurts QB - PHI,35.14,B. Robinson RB - ATL,16.6,J. Gibbs RB - DET,19.3,B. Thomas WR - JAX,12.0,M. Nabers WR - NYG,7.1,D. Njoku TE - CLE,12.1,J. Williams RB - DAL,5.2,W. Reichard K - MIN,8.5,Broncos DEF,7.0,J. Daniels QB - WAS,22.24,T. Tracy RB - NYG,21.0,T. Kraft TE - GB,13.8,Chargers DEF,12.0,D. Johnson WR,0.0,T. Higgins WR - CIN,0.0,J. Williams WR - DET,0.0,122.94,Snatchville Lubricators,102.76
Snatchville Lubricators,5,J. Love QB - GB,5.74,D. Montgomery RB - DET,13.92,N. Harris RB - LAC,13.1,J. Chase WR - CIN,11.4,C. Kupp WR - SEA,11.1,G. Kittle TE - SF,18.8,J. Taylor RB - IND,17.7,B. Aubrey K - DAL,6.0,Packers DEF,5.0,P. Mahomes QB - KC,18.18,T. Pollard RB - TEN,11.7,C. Olave WR - NO,10.7,C. Sutton WR - DEN,9.12,J. Waddle WR - MIA,4.5,Z. Moss RB,3.9,,,102.76,Dreggsverein,122.94
Talahon United,4,C. Stroud QB - HOU,12.4,D. Henry RB - BAL,13.7,C. Hubbard RB - CAR,7.1,C. Lamb WR - DAL,26.6,D. Moore WR - CHI,3.4,D. Kincaid TE - BUF,9.1,J. Jacobs RB - GB,24.5,A. Seibert K,13.7,Ravens DEF,3.0,R. Stevenson RB - NE,20.5,D. Samuel WR - WAS,8.6,J. Reed WR - GB,5.5,D. Hopkins WR - BAL,2.9,Vikings DEF,1.0,M. Evans WR - TB,0.0,,,113.5,I_hate_Kowa,92.96
I_hate_Kowa,6,L. Jackson QB - BAL,24.16,S. Barkley RB - PHI,11.1,A. Kamara RB - NO,12.2,A. St. Brown WR - DET,6.7,D. Smith WR - PHI,14.5,B. Bowers TE - LV,5.8,A. Jones RB - MIN,9.5,W. Lutz K - DEN,4.0,Saints DEF,5.0,T. Kelce TE - KC,15.0,T. Dell WR - HOU,9.5,Z. Charbonnet RB - SEA,8.4,A. Ekeler RB - WAS,5.8,K. Allen WR - LAC,3.9,R. Dowdle RB - CAR,0.0,N. Collins WR - HOU,0.0,92.96,Talahon United,113.5
Extrem durstige Welse,8,J. Burrow QB - CIN,12.86,K. Walker RB - SEA,4.5,K. Williams RB - LAR,17.6,T. Hill WR - MIA,7.2,S. Diggs WR - NE,7.7,M. Andrews TE - BAL,9.6,B. Irving RB - TB,8.4,J. Tucker K,7.9,49ers DEF,6.0,R. Mostert RB - LV,15.0,S. LaPorta TE - DET,10.8,X. Worthy WR - KC,9.7,T. Bigsby RB - PHI,8.6,J. Brooks RB - CAR,0.0,D. Metcalf WR - PIT,0.0,I. Pacheco RB - KC,0.0,81.76,Suckme Mourdock Network,129.62
Suckme Mourdock Network,1,J. Allen QB - BUF,19.82,B. Hall RB - NYJ,8.9,K. Hunt RB - KC,12.3,A. Brown WR - PHI,8.4,D. Adams WR - LAR,5.4,K. Pitts TE - ATL,21.1,J. Cook RB - BUF,25.3,K. Fairbairn K - HOU,12.4,Lions DEF,16.0,J. Dobbins RB - DEN,12.8,T. McLaurin WR - WAS,12.5,Z. Flowers WR - BAL,11.5,R. White RB - TB,10.7,N. Chubb RB - HOU,5.2,C. Kmet TE - CHI,3.4,,,129.62,Extrem durstige Welse,81.76
oG United,7,K. Murray QB - ARI,22.18,J. Mason RB - MIN,1.8,J. Mixon RB - HOU,19.4,A. Cooper WR,0.3,G. Pickens WR - DAL,7.4,T. McBride TE - ARI,12.4,C. Brown RB - CIN,9.4,H. Butker K - KC,10.2,Chiefs DEF,8.0,B. Mayfield QB - TB,22.3,M. Harrison WR - ARI,17.1,P. Nacua WR - LAR,11.1,R. Pearsall WR - SF,7.7,A. Mattison RB - MIA,4.4,J. Addison WR - MIN,2.2,C. McCaffrey RB - SF,0.0,91.08,Juschka,121.0
Juschka,3,B. Purdy QB - SF,26.0,D. Swift RB - CHI,18.9,D. Achane RB - MIA,20.7,D. London WR - ATL,3.4,J. Jefferson WR - MIN,11.5,I. Likely TE - BAL,4.7,J. Conner RB - ARI,12.9,Y. Koo K - NYG,7.9,Steelers DEF,15.0,D. Prescott QB - DAL,13.62,G. Wilson WR - NYJ,11.3,B. Robinson RB - SF,7.6,C. Kirk WR - HOU,5.9,M. Pittman WR - IND,1.6,T. Etienne RB - JAX,0.0,,,121.0,oG United,91.08
