Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,7,J. Hurts QB - PHI,10.94,B. Robinson RB - ATL,11.2,J. Gibbs RB - DET,16.3,B. Aiyuk WR - SF,4.8,M. Nabers WR - NYG,20.2,S. LaPorta TE - DET,3.6,J. Williams WR - DET,0.2,J. Elliott K - PHI,1.0,Jets DEF,16.0,D. Singletary RB - NYG,14.8,T. Dell WR - HOU,6.2,T. Higgins WR - CIN,3.9,J. Smith-Njigba WR - SEA,3.9,J. Waddle WR - MIA,2.6,J. Williams RB - DAL,2.1,,,84.24,Ritz,101.88
Ritz,3,J. Burrow QB - CIN,25.36,K. Williams RB - LAR,29.6,C. Akers RB - MIN,8.9,T. Hill WR - MIA,4.0,S. Diggs WR - NE,9.92,M. Andrews TE - BAL,0.0,R. Rice WR - KC,17.1,J. Tucker K,4.0,49ers DEF,3.0,D. Metcalf WR - PIT,16.4,S. Perine RB - CIN,4.0,J. Brooks RB - CAR,0.0,K. Walker RB - SEA,0.0,I. Pacheco RB - KC,0.0,R. Shaheed WR - NO,0.0,J. Addison WR - MIN,0.0,101.88,Benni,84.24
Kessi,2,P. Mahomes QB - KC,16.38,D. Montgomery RB - DET,18.2,J. Taylor RB - IND,25.5,J. Chase WR - CIN,23.8,C. Olave WR - NO,14.6,J. Ferguson TE - DAL,9.5,C. Ridley WR - TEN,0.9,B. Aubrey K - DAL,12.6,Browns DEF,6.0,Z. Moss RB,15.7,N. Harris RB - LAC,8.6,T. Pollard RB - TEN,2.9,C. Kupp WR - SEA,0.0,G. Kittle TE - SF,0.0,,,,,127.48,Marv,85.62
Marv,6,J. Allen QB - BUF,30.92,B. Hall RB - NYJ,14.3,J. Cook RB - BUF,14.7,Z. Flowers WR - BAL,2.3,D. Adams WR - LAR,4.0,K. Pitts TE - ATL,5.9,R. White RB - TB,3.5,K. Fairbairn K - HOU,1.0,Saints DEF,9.0,T. McLaurin WR - WAS,16.0,Q. Johnston WR - LAC,10.4,J. Dobbins RB - DEN,5.4,A. Richardson QB - IND,5.08,K. Hunt RB - KC,0.0,N. Chubb RB - HOU,0.0,A. Brown WR - PHI,0.0,85.62,Kessi,127.48
Simi,8,C. Stroud QB - HOU,9.8,D. Henry RB - BAL,29.4,J. Jacobs RB - GB,4.8,C. Lamb WR - DAL,4.7,M. Evans WR - TB,1.7,D. Kincaid TE - BUF,10.1,R. Stevenson RB - NE,0.3,E. McPherson K - CIN,9.1,Ravens DEF,5.0,D. Hopkins WR - BAL,13.3,D. Moore WR - CHI,7.2,J. Reed WR - GB,6.9,Z. White RB - LV,3.4,E. Elliott RB,1.2,D. Samuel WR - WAS,0.0,,,74.9,Juschka,86.86
Juschka,5,D. Prescott QB - DAL,29.86,D. Achane RB - MIA,5.8,J. Conner RB - ARI,2.5,J. Jefferson WR - MIN,14.1,G. Wilson WR - NYJ,9.3,I. Likely TE - BAL,0.4,T. Etienne RB - JAX,8.5,Y. Koo K - NYG,7.4,Steelers DEF,9.0,D. London WR - ATL,12.7,B. Robinson RB - SF,9.7,C. Kirk WR - HOU,7.9,D. Swift RB - CHI,4.2,M. Pittman WR - IND,3.6,T. Tagovailoa QB - MIA,0.0,,,86.86,Simi,74.9
Tommy,1,L. Jackson QB - BAL,25.98,S. Barkley RB - PHI,29.6,A. Kamara RB - NO,12.7,A. St. Brown WR - DET,13.5,N. Collins WR - HOU,8.6,B. Bowers TE - LV,4.1,Z. Charbonnet RB - SEA,22.7,H. Butker K - KC,13.7,Chargers DEF,5.0,A. Jones RB - MIN,20.8,A. Ekeler RB - WAS,11.7,D. Smith WR - PHI,7.9,T. Kelce TE - KC,3.0,J. Warren RB - PIT,0.1,K. Allen WR - LAC,0.0,,,135.88,Erik,96.38
Erik,4,K. Murray QB - ARI,14.78,J. Mason RB - MIN,8.8,J. Ford RB - CLE,7.0,C. Godwin WR - TB,11.3,A. Cooper WR,20.6,T. McBride TE - ARI,2.5,M. Harrison WR - ARI,12.4,J. Moody K - CHI,6.0,Seahawks DEF,13.0,C. Steele RB - KC,7.4,G. Pickens WR - DAL,5.7,R. Mostert RB - LV,0.0,J. Mixon RB - HOU,0.0,C. McCaffrey RB - SF,0.0,P. Nacua WR - LAR,0.0,Cowboys DEF,-1.0,96.38,Tommy,135.88
