Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,2,J. Hurts QB - PHI,17.62,J. Gibbs RB - DET,8.4,B. Robinson RB - ATL,19.5,M. Nabers WR - NYG,7.3,T. Higgins WR - CIN,12.9,D. Njoku TE - CLE,17.2,T. Tracy RB - NYG,12.5,P. Romo K - ATL,15.0,Texans DEF,3.0,J. Daniels QB - WAS,27.64,J. Smith-Njigba WR - SEA,7.9,J. Williams WR - DET,4.6,C. Ridley WR - TEN,4.5,B. Allen RB - NYJ,2.7,D. Mooney WR - ATL,2.0,,,113.42,Simi,86.88
Simi,6,J. Herbert QB - LAC,7.98,D. Henry RB - BAL,11.1,C. Hubbard RB - CAR,2.3,C. Lamb WR - DAL,3.9,M. Evans WR - TB,17.8,T. Hill TE - NO,4.7,J. Jacobs RB - GB,17.7,C. Boswell K - PIT,16.4,Vikings DEF,5.0,J. Reed WR - GB,16.7,D. Moore WR - CHI,15.7,J. Smith TE - PIT,11.3,R. Stevenson RB - NE,9.4,D. Hopkins WR - BAL,9.0,D. Samuel WR - WAS,0.0,,,86.88,Benni,113.42
Kessi,8,P. Mahomes QB - KC,16.64,D. Montgomery RB - DET,12.4,J. Taylor RB - IND,16.3,J. Chase WR - CIN,14.6,C. Kupp WR - SEA,1.7,G. Kittle TE - SF,0.7,T. Pollard RB - TEN,4.8,B. Aubrey K - DAL,9.3,Eagles DEF,4.0,N. Harris RB - LAC,18.9,C. Sutton WR - DEN,10.2,M. Valdes-Scantling WR - SF,9.6,Z. Ertz TE - WAS,9.5,J. Waddle WR - MIA,7.3,T. Benson RB - ARI,2.0,C. Olave WR - NO,0.0,80.44,Tommy,103.78
Tommy,5,L. Jackson QB - BAL,25.38,S. Barkley RB - PHI,17.7,A. Jones RB - MIN,6.8,A. St. Brown WR - DET,7.3,N. Collins WR - HOU,11.9,T. Kelce TE - KC,6.8,A. Kamara RB - NO,11.9,C. Dicker K - LAC,13.0,Buccaneers DEF,3.0,B. Bowers TE - LV,20.2,K. Allen WR - LAC,19.3,R. Dowdle RB - CAR,18.3,T. Dell WR - HOU,2.3,A. Ekeler RB - WAS,0.0,D. Smith WR - PHI,0.0,,,103.78,Kessi,80.44
Ritz,3,J. Burrow QB - CIN,19.26,K. Walker RB - SEA,4.6,K. Williams RB - LAR,17.3,D. Metcalf WR - PIT,6.6,T. Hill WR - MIA,14.3,M. Andrews TE - BAL,12.9,B. Irving RB - TB,24.5,J. Tucker K,9.4,Bears DEF,4.0,T. Tagovailoa QB - MIA,25.2,S. LaPorta TE - DET,12.6,L. McConkey WR - LAC,11.7,J. Addison WR - MIN,5.4,I. Pacheco RB - KC,4.9,J. Brooks RB - CAR,4.1,,,112.86,Juschka,85.94
Juschka,7,G. Smith QB - LV,12.44,J. Conner RB - ARI,8.1,D. Achane RB - MIA,13.0,D. London WR - ATL,8.3,J. Jefferson WR - MIN,9.9,C. Otton TE - TB,2.0,B. Robinson RB - SF,16.9,J. Sanders K - MIA,3.3,Bills DEF,12.0,N. Westbrook-Ikhine WR - MIA,18.1,D. Swift RB - CHI,7.4,T. Etienne RB - JAX,5.8,M. Pittman WR - IND,4.2,G. Wilson WR - NYJ,4.1,B. Purdy QB - SF,2.16,,,85.94,Ritz,112.86
Erik,4,B. Mayfield QB - TB,10.2,J. Mixon RB - HOU,17.9,C. Brown RB - CIN,16.0,G. Pickens WR - DAL,13.4,P. Nacua WR - LAR,12.3,T. McBride TE - ARI,9.6,C. McCaffrey RB - SF,6.7,J. Bates K - DET,13.4,Chiefs DEF,6.0,K. Murray QB - ARI,15.2,M. Harrison WR - ARI,12.0,A. Abdullah RB - IND,5.3,G. Edwards RB,3.3,A. Cooper WR,1.2,J. Downs WR - IND,0.0,,,105.5,Marv,119.72
Marv,1,J. Allen QB - BUF,28.42,J. Cook RB - BUF,18.0,B. Hall RB - NYJ,6.0,D. Adams WR - LAR,12.6,A. Brown WR - PHI,6.6,D. Goedert TE - PHI,9.5,T. McLaurin WR - WAS,19.3,K. Fairbairn K - HOU,13.3,Lions DEF,6.0,B. Nix QB - DEN,12.16,N. Chubb RB - HOU,10.5,R. White RB - TB,7.8,Z. Flowers WR - BAL,7.1,K. Hunt RB - KC,1.5,J. Dobbins RB - DEN,0.0,,,119.72,Erik,105.5
