Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Dreggsverein,2,J. Hurts QB - PHI,29.68,B. Robinson RB - ATL,26.4,T. Tracy RB - NYG,14.4,D. Mooney WR - ATL,9.6,M. Nabers WR - NYG,4.8,T. Hill TE - NO,5.0,J. Gibbs RB - DET,10.8,J. Moody K - CHI,12.7,Chargers DEF,8.0,J. Daniels QB - WAS,8.58,J. Williams WR - DET,5.3,B. Thomas WR - JAX,1.2,J. Williams RB - DAL,0.7,D. Johnson WR,0.6,D. Njoku TE - CLE,0.0,T. Higgins WR - CIN,0.0,121.38,Extrem durstige Welse,87.32
Extrem durstige Welse,7,J. Burrow QB - CIN,33.72,B. Irving RB - TB,14.7,K. Williams RB - LAR,6.2,K. Shakir WR - BUF,5.8,J. Addison WR - MIN,2.9,M. Andrews TE - BAL,12.8,L. McConkey WR - LAC,5.2,J. Tucker K,3.0,49ers DEF,3.0,S. LaPorta TE - DET,12.6,T. Hill WR - MIA,8.7,X. Worthy WR - KC,1.1,J. Brooks RB - CAR,0.0,D. Metcalf WR - PIT,0.0,K. Walker RB - SEA,0.0,I. Pacheco RB - KC,0.0,87.32,Dreggsverein,121.38
Snatchville Lubricators,1,P. Mahomes QB - KC,16.54,D. Montgomery RB - DET,11.6,J. Taylor RB - IND,12.2,J. Chase WR - CIN,44.4,C. Kupp WR - SEA,8.0,G. Kittle TE - SF,11.7,T. Pollard RB - TEN,6.3,B. Aubrey K - DAL,7.6,Eagles DEF,20.0,C. Sutton WR - DEN,13.0,N. Harris RB - LAC,11.3,J. Waddle WR - MIA,5.6,J. Ferguson TE - DAL,0.4,Z. Moss RB,0.0,C. Olave WR - NO,0.0,Packers DEF,0.0,138.34,Suckme Mourdock Network,80.8
Suckme Mourdock Network,8,J. Allen QB - BUF,18.2,J. Cook RB - BUF,14.5,B. Hall RB - NYJ,8.3,D. Adams WR - LAR,3.1,Z. Flowers WR - BAL,3.4,C. Kmet TE - CHI,1.3,K. Hunt RB - KC,10.0,K. Fairbairn K - HOU,14.0,Lions DEF,8.0,R. White RB - TB,13.0,T. McLaurin WR - WAS,11.3,A. Brown WR - PHI,10.9,J. Dobbins RB - DEN,5.5,K. Pitts TE - ATL,5.5,N. Chubb RB - HOU,0.0,,,80.8,Snatchville Lubricators,138.34
Talahon United,6,K. Cousins QB - ATL,10.24,D. Henry RB - BAL,13.1,C. Hubbard RB - CAR,20.9,C. Lamb WR - DAL,2.4,D. Samuel WR - WAS,7.6,D. Kincaid TE - BUF,2.4,R. Stevenson RB - NE,7.7,H. Butker K - KC,10.6,Vikings DEF,13.0,C. Stroud QB - HOU,9.78,D. Hopkins WR - BAL,5.6,D. Moore WR - CHI,2.7,J. Reed WR - GB,0.0,M. Evans WR - TB,0.0,J. Jacobs RB - GB,0.0,,,87.94,Juschka,89.22
Juschka,4,B. Purdy QB - SF,23.82,D. Swift RB - CHI,6.5,D. Achane RB - MIA,5.2,G. Wilson WR - NYJ,4.1,J. Jefferson WR - MIN,4.8,C. Otton TE - TB,3.5,J. Conner RB - ARI,17.3,Y. Koo K - NYG,5.0,Bills DEF,19.0,D. London WR - ATL,9.7,Steelers DEF,5.0,T. Etienne RB - JAX,4.3,D. Prescott QB - DAL,0.0,M. Pittman WR - IND,0.0,B. Robinson RB - SF,0.0,,,89.22,Talahon United,87.94
I_hate_Kowa,3,L. Jackson QB - BAL,32.9,S. Barkley RB - PHI,7.8,A. Kamara RB - NO,10.9,A. St. Brown WR - DET,12.0,D. Smith WR - PHI,1.4,T. Kelce TE - KC,12.4,A. Jones RB - MIN,10.1,T. Bass K - BUF,13.7,Bears DEF,4.0,A. Ekeler RB - WAS,17.1,R. Dowdle RB - CAR,5.6,K. Allen WR - LAC,4.4,T. Dell WR - HOU,3.3,B. Bowers TE - LV,0.0,N. Collins WR - HOU,0.0,,,105.2,oG United,88.44
oG United,5,B. Mayfield QB - TB,8.94,C. Brown RB - CIN,13.4,C. McCaffrey RB - SF,10.7,G. Pickens WR - DAL,15.5,P. Nacua WR - LAR,9.8,T. McBride TE - ARI,7.1,J. Mixon RB - HOU,15.0,C. Boswell K - PIT,4.0,Giants DEF,4.0,K. Murray QB - ARI,28.74,M. Harrison WR - ARI,11.4,J. Downs WR - IND,7.2,J. Mason RB - MIN,0.5,C. Tillman WR - CLE,0.0,A. Cooper WR,0.0,,,88.44,I_hate_Kowa,105.2
