Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,7,J. Hurts QB - PHI,4.54,B. Robinson RB - ATL,22.3,J. Gibbs RB - DET,21.4,M. Nabers WR - NYG,6.8,T. Higgins WR - CIN,11.8,D. Njoku TE - CLE,6.6,J. Smith-Njigba WR - SEA,16.0,C. McLaughlin K - TB,7.5,Bills DEF,14.0,J. Daniels QB - WAS,34.42,T. Tracy RB - NYG,12.9,T. Kraft TE - GB,6.5,Broncos DEF,3.0,P. Taylor RB - SF,2.5,J. Jeudy WR - CLE,2.0,P. Freiermuth TE - PIT,1.6,110.94,Marv,112.96
Marv,5,J. Allen QB - BUF,11.16,J. Cook RB - BUF,24.6,B. Hall RB - NYJ,9.0,D. Adams WR - LAR,12.8,A. Brown WR - PHI,15.7,T. Hockenson TE - MIN,2.7,T. McLaurin WR - WAS,12.0,T. Bass K - BUF,8.0,Packers DEF,17.0,Z. Flowers WR - BAL,10.3,K. Fairbairn K - HOU,8.1,Lions DEF,7.0,Colts DEF,6.0,R. White RB - TB,4.0,B. Snell RB,0.0,,,112.96,Benni,110.94
Kessi,1,P. Mahomes QB - KC,23.7,T. Pollard RB - TEN,6.0,J. Taylor RB - IND,39.8,J. Chase WR - CIN,16.4,C. Kupp WR - SEA,2.4,G. Kittle TE - SF,10.6,C. Sutton WR - DEN,5.0,B. Aubrey K - DAL,23.8,Eagles DEF,7.0,N. Harris RB - LAC,4.2,Z. Ertz TE - WAS,1.2,T. Benson RB - ARI,0.0,M. Valdes-Scantling WR - SF,0.0,D. Montgomery RB - DET,0.0,J. Waddle WR - MIA,0.0,C. Olave WR - NO,0.0,134.7,Tommy,112.38
Tommy,6,L. Jackson QB - BAL,20.48,S. Barkley RB - PHI,27.0,A. Jones RB - MIN,9.3,A. St. Brown WR - DET,13.0,N. Collins WR - HOU,6.0,T. Kelce TE - KC,3.0,B. Thomas WR - JAX,19.2,C. Dicker K - LAC,11.4,Seahawks DEF,3.0,K. Allen WR - LAC,20.1,T. Dell WR - HOU,15.8,B. Bowers TE - LV,9.9,R. Dowdle RB - CAR,5.1,D. Smith WR - PHI,5.1,A. Kamara RB - NO,0.0,,,112.38,Kessi,134.7
Simi,3,J. Goff QB - DET,25.34,D. Henry RB - BAL,18.9,J. Jacobs RB - GB,16.7,C. Lamb WR - DAL,10.5,M. Evans WR - TB,6.9,J. Smith TE - PIT,6.2,C. Hubbard RB - CAR,28.5,C. Boswell K - PIT,7.1,Vikings DEF,6.0,J. Herbert QB - LAC,22.16,D. Samuel WR - WAS,18.1,R. Stevenson RB - NE,11.3,J. Reed WR - GB,8.1,D. Moore WR - CHI,7.0,T. Tebow TE,0.0,,,126.14,Ritz,130.58
Ritz,2,J. Burrow QB - CIN,21.98,B. Irving RB - TB,15.2,K. Williams RB - LAR,18.9,D. Metcalf WR - PIT,11.7,T. Hill WR - MIA,8.9,M. Andrews TE - BAL,9.8,J. Addison WR - MIN,9.5,C. Ryland K - ARI,16.6,Bengals DEF,18.0,S. LaPorta TE - DET,10.3,L. McConkey WR - LAC,8.7,K. Walker RB - SEA,5.9,I. Pacheco RB - KC,2.5,A. Cooper WR,1.0,I. Guerendo RB - SF,0.0,,,130.58,Simi,126.14
Erik,8,B. Mayfield QB - TB,22.32,J. Mixon RB - HOU,7.1,C. Brown RB - CIN,10.9,J. Jennings WR - SF,5.1,P. Nacua WR - LAR,5.6,T. McBride TE - ARI,2.0,M. Harrison WR - ARI,3.9,J. Bates K - DET,10.4,Falcons DEF,25.0,K. Murray QB - ARI,20.38,J. Ford RB - CLE,19.1,Commanders DEF,7.0,K. Miller RB - NO,3.1,Z. Charbonnet RB - SEA,1.3,C. McCaffrey RB - SF,0.0,G. Pickens WR - DAL,0.0,92.32,Juschka,125.32
Juschka,4,B. Purdy QB - SF,21.12,J. Conner RB - ARI,22.6,D. Achane RB - MIA,25.0,D. London WR - ATL,5.9,J. Jefferson WR - MIN,26.4,D. Kincaid TE - BUF,1.5,B. Robinson RB - SF,0.1,J. Sanders K - MIA,23.7,Cardinals DEF,-1.0,N. Westbrook-Ikhine WR - MIA,7.7,G. Wilson WR - NYJ,5.4,D. Swift RB - CHI,5.3,T. Etienne RB - JAX,3.7,M. Pittman WR - IND,1.9,I. Davis RB - NYJ,1.2,,,125.32,Erik,92.32
