Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Dreggsverein,3,J. Daniels QB - WAS,20.12,J. Taylor RB - IND,9.8,J. Conner RB - ARI,10.4,J. Jefferson WR - MIN,10.8,M. Nabers WR - NYG,7.1,G. Kittle TE - SF,8.5,R. Harvey RB - DEN,6.9,C. Ryland K - ARI,11.2,Broncos DEF,14.0,E. Egbuka WR - TB,19.6,J. Croskey-Merritt RB - WAS,14.2,T. McMillan WR - CAR,6.8,N. Chubb RB - HOU,6.0,T. Hunter WR - JAX,3.3,J. Williams WR - DET,2.6,,,98.82,Talahon United,86.38
Talahon United,5,J. Hurts QB - PHI,24.28,J. Gibbs RB - DET,5.0,B. Irving RB - TB,10.5,B. Thomas WR - JAX,8.0,T. Hill WR - MIA,4.0,T. Hockenson TE - MIN,1.5,B. Hall RB - NYJ,14.5,C. Boswell K - PIT,15.6,Eagles DEF,3.0,Z. Flowers WR - BAL,21.1,Z. Charbonnet RB - SEA,10.7,T. Pollard RB - TEN,6.9,R. White RB - TB,1.6,R. Rice WR - KC,0.0,J. Addison WR - MIN,0.0,,,86.38,Dreggsverein,98.82
Snatchville Lubricators,2,P. Mahomes QB - KC,26.02,D. Henry RB - BAL,28.2,C. Brown RB - CIN,11.1,A. St. Brown WR - DET,4.5,T. Higgins WR - CIN,3.3,B. Bowers TE - LV,10.3,J. Waddle WR - MIA,3.0,B. Aubrey K - DAL,11.4,Buccaneers DEF,2.0,J. Dobbins RB - DEN,12.8,C. Sutton WR - DEN,12.1,K. Shakir WR - BUF,6.4,R. Stevenson RB - NE,2.7,Q. Judkins RB - CLE,0.0,J. Mixon RB - HOU,0.0,,,99.82,I_hate_Kowa,92.82
I_hate_Kowa,4,J. Herbert QB - LAC,27.92,S. Barkley RB - PHI,14.4,D. Achane RB - MIA,13.5,A. Brown WR - PHI,0.8,T. McLaurin WR - WAS,2.7,T. McBride TE - ARI,6.1,D. Montgomery RB - DET,4.3,T. Loop K - BAL,14.1,49ers DEF,9.0,A. Jones RB - MIN,12.7,R. Odunze WR - CHI,9.7,D. Metcalf WR - PIT,8.3,T. Warren TE - IND,7.9,G. Pickens WR - DAL,3.0,B. Aiyuk WR - SF,0.0,,,92.82,Snatchville Lubricators,99.82
Extrem durstige Welse,4,J. Burrow QB - CIN,8.82,B. Robinson RB - ATL,18.4,A. Kamara RB - NO,11.7,L. McConkey WR - LAC,7.4,J. Smith-Njigba WR - SEA,10.4,T. Kelce TE - KC,10.7,K. Williams RB - LAR,12.9,C. Dicker K - LAC,10.5,Steelers DEF,2.0,J. Warren RB - PIT,11.9,R. Pearsall WR - SF,10.8,D. Sampson RB - CLE,9.3,D. Moore WR - CHI,5.6,B. Robinson RB - SF,3.7,I. Pacheco RB - KC,2.8,,,92.82,Suckme Mourdock Network,122.96
Suckme Mourdock Network,1,J. Allen QB - BUF,38.76,A. Jeanty RB - LV,10.0,O. Hampton RB - LAC,6.1,P. Nacua WR - LAR,13.1,M. Harrison WR - ARI,13.1,S. LaPorta TE - DET,7.9,J. Cook RB - BUF,16.2,J. Elliott K - PHI,8.8,Commanders DEF,9.0,J. Williams RB - DAL,18.4,J. Jeudy WR - CLE,6.6,C. Olave WR - NO,5.4,T. Tracy RB - NYG,3.5,C. Kupp WR - SEA,1.5,X. Worthy WR - KC,0.0,,,122.96,Extrem durstige Welse,92.82
oG United,6,L. Jackson QB - BAL,29.36,K. Walker RB - SEA,2.4,C. Hubbard RB - CAR,14.9,C. Lamb WR - DAL,11.0,D. London WR - ATL,5.5,D. Njoku TE - CLE,3.7,N. Collins WR - HOU,2.5,C. McLaughlin K - TB,6.8,Vikings DEF,5.0,D. Samuel WR - WAS,15.6,J. Mason RB - MIN,7.5,T. Henderson RB - NE,5.1,D. Smith WR - PHI,1.6,N. Harris RB - LAC,1.0,K. Johnson RB - PIT,-0.2,,,81.16,Juschka,70.68
Juschka,7,B. Mayfield QB - TB,22.58,C. McCaffrey RB - SF,14.2,J. Jacobs RB - GB,13.0,J. Chase WR - CIN,2.6,M. Evans WR - TB,5.1,M. Andrews TE - BAL,0.5,D. Swift RB - CHI,6.5,W. Lutz K - DEN,9.2,Ravens DEF,-3.0,T. Etienne RB - JAX,15.6,G. Wilson WR - NYJ,15.5,J. Reed WR - GB,10.5,D. Adams WR - LAR,5.1,C. Ridley WR - TEN,2.7,R. Dowdle RB - CAR,1.6,T. Spears RB - TEN,0.0,70.68,oG United,81.16
