Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Weizen Express,2,P. Mahomes QB - KC,17.08,D. Pierce RB - HOU,16.1,J. Conner RB - ARI,5.7,C. Kupp WR - SEA,12.4,J. Waddle WR - MIA,11.1,T. Kelce TE - KC,13.9,S. Barkley RB - PHI,18.6,M. Gay K - WAS,9.0,Browns DEF,10.0,M. Williams WR,7.5,R. Penny RB,6.9,K. Hunt RB - KC,6.1,R. Bateman WR - BAL,3.9,G. Davis WR - BUF,3.7,B. Cooks WR - NO,2.2,,,113.88,Los Cheezos Ritzos,113.92
Los Cheezos Ritzos,1,L. Jackson QB - BAL,39.42,A. Ekeler RB - WAS,5.3,E. Elliott RB,13.5,D. Adams WR - LAR,9.2,A. Cooper WR,16.1,Z. Ertz TE - WAS,4.5,A. Kamara RB - NO,5.3,J. Tucker K,9.6,Ravens DEF,11.0,Packers DEF,11.0,A. Gibson RB - NE,10.0,B. Aiyuk WR - SF,9.9,M. Thomas WR,4.9,M. Carter RB - ARI,4.6,J. Dotson WR - PHI,1.0,,,113.92,Weizen Express,113.88
Snatchville Lubricators,7,J. Burrow QB - CIN,23.0,J. Taylor RB - IND,9.1,J. Williams RB - DAL,6.0,A. St. Brown WR - DET,7.3,D. London WR - ATL,11.4,D. Waller TE - MIA,2.2,A. Jones RB - MIN,2.7,B. McManus K - GB,5.5,Broncos DEF,16.0,D. Smith WR - PHI,22.9,A. Rodgers QB - PIT,16.1,M. Gordon RB,11.5,A. Lazard WR - NYJ,10.5,M. Pittman WR - IND,7.2,K. Allen WR - LAC,0.0,,,83.2,SimonFuhr237,94.76
SimonFuhr237,5,K. Murray QB - ARI,13.36,D. Henry RB - BAL,20.3,D. Swift RB - CHI,4.6,S. Diggs WR - NE,7.4,T. Higgins WR - CIN,9.3,M. Andrews TE - BAL,20.9,C. Edwards-Helaire RB - KC,9.9,T. Bass K - BUF,5.0,Bills DEF,4.0,C. Sutton WR - DEN,9.7,J. Smith-Schuster WR - KC,8.9,D. Goedert TE - PHI,8.6,T. Lockett WR - TEN,7.6,A. Dillon RB - PHI,3.8,E. Mitchell RB - KC,0.0,,,94.76,Snatchville Lubricators,83.2
Show Me Your TDs,3,J. Hurts QB - PHI,27.6,D. Cook RB,13.6,J. Robinson RB,17.6,T. Hill WR - MIA,3.3,D. Samuel WR - WAS,7.9,K. Pitts TE - ATL,8.7,M. Sanders RB - DAL,4.4,D. Carlson K - LV,10.7,49ers DEF,8.0,C. Olave WR - NO,14.7,D. Metcalf WR - PIT,12.4,A. Thielen WR - MIN,12.1,R. Woods WR,8.5,T. Etienne RB - JAX,7.5,J. Dobbins RB - DEN,4.0,,,101.8,Juschka,85.8
Juschka,6,J. Allen QB - BUF,26.7,N. Harris RB - LAC,10.1,J. Jacobs RB - GB,9.7,J. Chase WR - CIN,6.7,H. Brown WR - KC,14.0,G. Everett TE,2.5,D. Montgomery RB - DET,1.1,R. Succop K,9.0,Rams DEF,6.0,C. Patterson RB,21.3,J. Wilson RB - MIA,8.6,D. Johnson WR,8.4,G. Wilson WR - NYJ,6.0,M. Valdes-Scantling WR - SF,4.8,M. Evans WR - TB,0.0,,,85.8,Show Me Your TDs,101.8
oG United,4,R. Wilson QB - NYG,9.06,C. McCaffrey RB - SF,11.5,N. Chubb RB - HOU,17.3,C. Kirk WR - HOU,13.2,C. Lamb WR - DAL,14.7,G. Kittle TE - SF,2.8,C. Akers RB - MIN,10.1,E. McPherson K - CIN,10.3,Buccaneers DEF,6.0,D. Singletary RB - NYG,15.1,A. Robinson WR,2.3,D. Henderson RB,1.7,J. Jeudy WR - CLE,1.7,D. Moore WR - CHI,1.5,C. Godwin WR - TB,0.0,,,94.96,Suckme Mourdock Network,77.28
Suckme Mourdock Network,8,J. Herbert QB - LAC,12.58,J. Mixon RB - HOU,3.8,L. Fournette RB,7.0,J. Jefferson WR - MIN,1.4,A. Brown WR - PHI,14.5,T. Hockenson TE - MIN,7.8,T. McLaurin WR - WAS,10.2,W. Lutz K - DEN,2.0,Eagles DEF,18.0,C. Edmonds RB - WAS,14.7,D. Harris RB,10.6,B. Hall RB - NYJ,9.2,Saints DEF,4.0,D. Hopkins WR - BAL,0.0,H. Renfrow WR - CAR,0.0,,,77.28,oG United,94.96
