Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Weizen Express,1,P. Mahomes QB - KC,30.48,S. Barkley RB - PHI,16.6,D. Pierce RB - HOU,17.3,C. Kupp WR - SEA,18.9,M. Williams WR,13.4,T. Kelce TE - KC,26.5,J. Conner RB - ARI,6.3,G. Joseph K,3.0,49ers DEF,15.0,G. Davis WR - BUF,29.1,T. Pollard RB - TEN,14.6,K. Hunt RB - KC,11.7,R. Penny RB,5.4,J. Jeudy WR - CLE,5.3,J. Waddle WR - MIA,2.3,B. Cooks WR - NO,2.0,147.48,Suckme Mourdock Network,85.64
Suckme Mourdock Network,7,J. Herbert QB - LAC,14.42,J. Mixon RB - HOU,8.8,L. Fournette RB,25.9,J. Jefferson WR - MIN,18.32,A. Brown WR - PHI,3.2,G. Everett TE,0.2,D. Harris RB,1.2,W. Lutz K - DEN,9.6,Eagles DEF,4.0,B. Hall RB - NYJ,25.7,T. McLaurin WR - WAS,7.6,H. Renfrow WR - CAR,2.5,C. Edmonds RB - WAS,0.1,D. Hopkins WR - BAL,0.0,L. Murray RB,0.0,,,85.64,Weizen Express,147.48
Snatchville Lubricators,8,J. Burrow QB - CIN,17.28,M. Gordon RB,10.3,A. Jones RB - MIN,8.0,M. Pittman WR - IND,5.9,D. London WR - ATL,3.5,D. Waller TE - MIA,0.0,A. St. Brown WR - DET,1.8,B. McManus K - GB,12.2,Broncos DEF,14.0,A. Rodgers QB - PIT,16.88,A. Lazard WR - NYJ,9.5,D. Smith WR - PHI,8.7,B. Robinson RB - SF,2.2,K. Allen WR - LAC,0.0,J. Taylor RB - IND,0.0,,,72.98,Show Me Your TDs,102.86
Show Me Your TDs,4,J. Hurts QB - PHI,27.66,J. Robinson RB,3.9,M. Sanders RB - DAL,6.4,T. Hill WR - MIA,6.0,D. Samuel WR - WAS,9.2,T. Higbee TE - LAR,4.6,D. Cook RB,24.1,D. Carlson K - LV,17.0,Vikings DEF,4.0,D. Metcalf WR - PIT,12.8,T. Etienne RB - JAX,11.4,C. Olave WR - NO,11.4,J. Dobbins RB - DEN,4.4,A. Thielen WR - MIN,2.7,K. Pitts TE - ATL,0.0,,,102.86,Snatchville Lubricators,72.98
SimonFuhr237,5,K. Murray QB - ARI,16.2,D. Henry RB - BAL,25.2,C. Edwards-Helaire RB - KC,3.5,S. Diggs WR - NE,16.2,T. Higgins WR - CIN,0.0,M. Andrews TE - BAL,14.9,A. Dillon RB - PHI,3.4,T. Bass K - BUF,8.5,Bills DEF,14.0,T. Lockett WR - TEN,22.4,D. Goedert TE - PHI,9.5,C. Sutton WR - DEN,7.4,A. Mattison RB - MIA,4.0,J. Smith-Schuster WR - KC,3.3,N. Hines RB,0.8,D. Swift RB - CHI,0.0,101.9,Juschka,109.76
Juschka,3,J. Allen QB - BUF,35.16,N. Harris RB - LAC,3.6,J. Wilson RB - MIA,19.2,J. Chase WR - CIN,5.0,M. Evans WR - TB,8.1,T. Conklin TE - LAC,0.0,J. Jacobs RB - GB,25.3,R. Succop K,8.4,Jaguars DEF,5.0,D. Montgomery RB - DET,14.2,H. Brown WR - KC,13.8,M. Boone RB,8.5,D. Johnson WR,6.0,R. Doubs WR - GB,2.9,G. Wilson WR - NYJ,2.7,C. Patterson RB,0.0,109.76,SimonFuhr237,101.9
Los Cheezos Ritzos,2,L. Jackson QB - BAL,14.76,A. Ekeler RB - WAS,31.9,A. Kamara RB - NO,17.4,D. Adams WR - LAR,24.4,A. Cooper WR,13.6,Z. Ertz TE - WAS,4.8,K. Herbert RB - NYJ,1.1,J. Tucker K,17.8,Packers DEF,3.0,E. Elliott RB,7.8,Ravens DEF,6.0,T. Allgeier RB - ATL,4.5,A. Gibson RB - NE,3.9,T. Hockenson TE - MIN,0.6,M. Thomas WR,0.0,,,128.76,oG United,88.24
oG United,6,T. Brady QB,19.74,J. Williams RB,5.6,N. Chubb RB - HOU,25.4,C. Kirk WR - HOU,1.1,C. Lamb WR - DAL,5.3,G. Kittle TE - SF,2.7,C. McCaffrey RB - SF,16.4,E. McPherson K - CIN,6.0,Buccaneers DEF,6.0,R. Mostert RB - LV,18.2,R. Stevenson RB - NE,17.5,D. Moore WR - CHI,6.7,C. Godwin WR - TB,6.3,D. Singletary RB - NYG,4.6,C. Akers RB - MIN,3.3,,,88.24,Los Cheezos Ritzos,128.76
